NumeroLegislatura;org:member;org:role;sen:CodigoMandato;sen:UfParlamentar;sen:finishDate;sen:startDate;org:role;resource_uri;org:postIn
55;ec38a10a-bd5a-4ec2-8b19-40a4e557f28a;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;473;AM;2019-01-31;2015-02-01;e8c60efb-ac0d-4aa8-bdb9-9d9e159531f6;6fee6cd7-25f8-44a6-9faa-af6d3832c3ec;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;62380dd5-03c4-4d89-8702-0ac29e669a28;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;445;MA;2015-01-31;2011-02-01;1824e7a4-47e3-47d1-a50f-89bf2a98efa5;8b056b1b-163d-4adc-9b2d-90b1ab646d58;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;62380dd5-03c4-4d89-8702-0ac29e669a28;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;445;MA;2019-01-31;2015-02-01;e7d51fd5-a163-4938-9bbc-c9e34e5b4c65;b7de185c-ac60-4dd0-be7f-b8d0e945faf5;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;8ac80504-47b1-4626-9c2a-8f3a5a3b45f1;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;511;AL;2019-01-31;2015-02-01;8cd8475e-fb81-4ce0-9ef9-ef62866d99fb;39bdcf56-3471-43f9-8d64-3a61c9b64aa4;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;8ac80504-47b1-4626-9c2a-8f3a5a3b45f1;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;511;AL;2023-01-31;2019-02-01;deb1cc76-c5c4-4d1f-be3b-7bfe3906aa0c;dc8b6910-eed9-4050-90e1-3fd09f98b44b;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;6a5a9086-920f-4326-89a8-94c869c8f58c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;499;SC;2019-01-31;2015-02-01;306c4ef1-dd25-4405-8051-add913d7f716;9075dc0a-3445-47a2-af32-3b94ad7aac88;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;6a5a9086-920f-4326-89a8-94c869c8f58c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;499;SC;2023-01-31;2019-02-01;3e15ef86-e6d5-4a03-bda8-ebfd9eade1d7;6e6a5301-8fb5-4b9f-80a4-5eb8bd3a79fc;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;623a2e07-24b2-4098-b25d-936bb1a8c124;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;493;AM;2019-01-31;2015-02-01;393c080b-eab0-4bc3-b2e6-829c6e09c983;f8bfb344-bdee-43ff-b78e-cdd00155f16c;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;623a2e07-24b2-4098-b25d-936bb1a8c124;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;493;AM;2023-01-31;2019-02-01;7468d932-3bf2-459f-bdb8-266d92862be4;e148b7c3-3871-4826-83a1-c55ba87ed0e2;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;19356716-607b-4fff-948c-a2929e03d840;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;472;GO;2015-01-31;2011-02-01;5b77bde3-6543-49eb-930d-45ee65afa120;9552a83c-f770-4152-9ffe-26b69ec5521f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;19356716-607b-4fff-948c-a2929e03d840;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;472;GO;2019-01-31;2015-02-01;3fc55a27-e3ba-4e6f-90d2-8b0cfa8b6648;612839c0-89c5-4c35-847a-ea5ac96bd962;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;0884d6a4-b499-4c3b-a42d-655056e0b43f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;447;MS;2015-01-31;2011-02-01;a947f4c3-4c83-48a0-a233-cf35bacbad78;496f183e-db6a-42a0-863c-43471cb2e369;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;0884d6a4-b499-4c3b-a42d-655056e0b43f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;447;MS;2019-01-31;2015-02-01;8d934057-c36f-4068-ac2a-755be13bea60;9cbbaa28-6b90-4b58-b79e-562932052d77;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;a0f6a1f4-f806-4a95-aa53-aba155d0317e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;489;PB;2015-01-31;2011-02-01;6b43a1de-1587-4d5a-9e9b-ef2a27cebdfd;38c6a15d-196f-4dcb-8380-27293eb4ed64;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a0f6a1f4-f806-4a95-aa53-aba155d0317e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;489;PB;2019-01-31;2015-02-01;0069d6a6-0559-4b43-8404-421cee44f607;fd67dd8c-2678-4642-86cf-c84c95c798db;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;db9064b3-b63a-42b7-9682-5f4e45d6d9e0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;518;TO;2019-01-31;2015-02-01;cb3e0bad-6840-4ca4-aaef-2ff540d1953b;6382fdea-f2c4-4f4d-b437-6b1a8810ebd0;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;db9064b3-b63a-42b7-9682-5f4e45d6d9e0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;518;TO;2023-01-31;2019-02-01;39d1ac7d-2b7b-4e65-bde5-047beeb5bf83;05776ca4-4e66-4560-804b-96e467e0b8e4;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;da8f6023-85e8-4172-b688-07fb08460664;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;443;PE;2015-01-31;2011-02-01;a1596ac0-a62d-4e49-9486-d0819b3b1e47;0caa28ea-109d-4152-b8f9-1a4247817dfb;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;da8f6023-85e8-4172-b688-07fb08460664;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;443;PE;2019-01-31;2015-02-01;f5132ce8-619a-4768-afcc-c6305db259de;921dcdcf-074a-489c-a4ce-60a629b2c753;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;bee487dc-5e75-4ce5-9217-8b95259e8347;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;501;AP;2019-01-31;2015-02-01;a0b6319d-2e33-46a3-8908-fc3420e77e85;a39ec2ce-c2aa-4a05-90d6-53d3ebce0876;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;bee487dc-5e75-4ce5-9217-8b95259e8347;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;501;AP;2023-01-31;2019-02-01;8c876f6b-9438-4e2a-ae25-8a3a7374b08d;22b67d25-6cd1-42e8-b474-20c9225a2316;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;36898083-4c12-4b2b-9644-e2bd1c6687fa;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;465;SC;2015-01-31;2011-02-01;08203970-c745-4f80-a88b-e5af5049a4a7;e866b058-c897-43f3-b2b5-f976eae45b08;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;36898083-4c12-4b2b-9644-e2bd1c6687fa;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;465;SC;2019-01-31;2015-02-01;51dbcba4-fe57-4519-9dd2-50fc48c8f924;18b5dc23-329e-44cf-a98c-b988ffa7d6ee;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;0d8ab346-118f-4899-ae80-12f87e7d9b38;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;489;PB;2015-01-31;2011-02-01;ca9f6747-5adf-4f02-bd12-f9cfa15abead;64d8e4f6-ca99-4805-9b03-a584a987b37a;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;0d8ab346-118f-4899-ae80-12f87e7d9b38;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;489;PB;2019-01-31;2015-02-01;4ef1e913-a443-46d4-a6ac-86c44d4e7bf4;3c3429bc-3ca9-4c43-a99d-8e4db20b1a56;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;36612ad6-d161-4313-9f6a-c271f7c3767d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;438;MA;2015-01-31;2011-02-01;890d32a8-23af-44fe-a85e-d5231add2ceb;e8b0752a-6a74-4b9d-81e4-2d533c9b90c0;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;36612ad6-d161-4313-9f6a-c271f7c3767d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;438;MA;2019-01-31;2015-02-01;a3cea57c-4b3a-410a-827e-554658c456c5;e535930a-2ed0-43b6-a66e-f483436edaaa;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;1e5eb21e-8417-40f6-a752-257a4a0663e0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;468;TO;2015-01-31;2011-02-01;0c733e70-ac04-4ce1-9a36-c59c875dfb7a;461caafd-ab27-4271-82fb-03b085e61670;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;1e5eb21e-8417-40f6-a752-257a4a0663e0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;468;TO;2019-01-31;2015-02-01;254c143e-21ab-4877-b32e-a4637a72e2c6;fc0161bb-e5bc-431e-a956-d4d938c01f85;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;6cb94dc5-e362-424c-8668-1ec6264116ef;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;452;DF;2015-01-31;2011-02-01;5a0fb42b-7263-46a5-8221-430f8a1616d9;bf7d1cdb-3483-4566-801e-5ad1c699678b;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;6cb94dc5-e362-424c-8668-1ec6264116ef;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;452;DF;2019-01-31;2015-02-01;af21786f-7144-4f7f-9765-309cdbb438da;2c193b7f-0112-4b3d-a34d-e4a1445d1b86;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;bd639a33-603c-423e-9cd6-58eaaedea23d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;475;AP;2015-01-31;2011-02-01;4d4afad8-34b3-4301-807d-f431023ad070;f0f15d06-b8a7-435f-bd64-341d5ebd2ced;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;bd639a33-603c-423e-9cd6-58eaaedea23d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;475;AP;2019-01-31;2015-02-01;40931e35-797e-461e-955a-20836df02cd8;ca8a3e85-bde5-4c63-a9fa-2f7b421dd4ec;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;cb71309d-f9f2-4ead-8e02-1791bc37bea9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;489;PB;2015-01-31;2011-02-01;e9fd8862-5bd7-445a-b8f8-e53cbe45e989;5b489014-f6d0-4e0f-b513-01b5b9446d73;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;cb71309d-f9f2-4ead-8e02-1791bc37bea9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;489;PB;2019-01-31;2015-02-01;5e22b03f-3ca3-48bf-bf55-33c5166b4aca;43514c50-94de-49e5-8152-0c67d0a68bbd;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;ba5dbe8b-81b6-430f-a978-8ffb9915462e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;442;AC;2015-01-31;2011-02-01;0b8fce7e-6813-44aa-b149-64982586195a;a810fec5-d2d8-49ae-9f4c-d1f255131c5c;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;ba5dbe8b-81b6-430f-a978-8ffb9915462e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;442;AC;2019-01-31;2015-02-01;8393e165-3984-4b9c-91e3-5ef0106f505a;e404844b-9a00-4520-bee3-faf165c7c049;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;7f149e0f-1888-47c1-8b2f-d8e528513386;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;443;PE;2015-01-31;2011-02-01;2bf3487f-d19c-45f6-995a-ea68af85af6f;78a708e3-4ac7-4ae4-8e1d-7023ef24e1c3;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;7f149e0f-1888-47c1-8b2f-d8e528513386;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;443;PE;2019-01-31;2015-02-01;91b20e37-9eb3-4232-898b-a8733b6ce2e7;3d929f13-1898-4d57-9470-da91df006284;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;a0c7ac6d-bb8b-4afc-a16b-f62c8ff8384b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;440;PB;2015-01-31;2011-02-01;f1a44a0f-5c7e-4fed-adfe-7fc6f03b2669;cb29c4ea-2971-4e98-9cda-7d4ab69b4878;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a0c7ac6d-bb8b-4afc-a16b-f62c8ff8384b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;440;PB;2019-01-31;2015-02-01;96ffbf3b-fa5f-4728-a9d6-2b8a26cf5d2f;f50e0b08-e096-4b36-83b4-d92f719dc8ef;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;e5267c6b-b5b9-4638-a01c-5c3a8306b2dc;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;465;SC;2015-01-31;2011-02-01;cea214b4-adab-406b-a28b-b7b20b668426;095e5e10-62ec-45a3-bbec-f6fb2be02238;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;e5267c6b-b5b9-4638-a01c-5c3a8306b2dc;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;465;SC;2019-01-31;2015-02-01;ca569bfc-af18-421e-934f-25051e8df491;f9800057-703c-4dc1-91b1-366b1bbc6b15;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;a4857802-9440-4506-82ca-f30aaa01c6e7;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;471;SP;2015-01-31;2011-02-01;8aa78527-ae05-446f-b16c-39ccaacf6442;bbd5304b-f92d-461e-b5d8-fda56611678e;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a4857802-9440-4506-82ca-f30aaa01c6e7;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;471;SP;2019-01-31;2015-02-01;54e51838-ed70-485b-9d16-cb35af9699aa;e4ba2a25-2ae5-48e7-8790-cf493d82a254;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;24a26a21-f542-41b3-b5b6-f75512e7cedc;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;474;SE;2015-01-31;2011-02-01;d53ecdc8-1825-4b8b-9ecd-f0c8c3441319;d21274cd-83fa-4289-8542-3a0fd3421b39;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;24a26a21-f542-41b3-b5b6-f75512e7cedc;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;474;SE;2019-01-31;2015-02-01;60a9fa36-c6b4-40df-a07a-b6cd805a0049;e740b8c3-943e-4270-940d-3592ead53cf8;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;3674dce2-3d4b-4c68-96cd-5cda86863932;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;457;AL;2015-01-31;2011-02-01;f2d1752e-9890-4888-8ec2-394d0cff6859;f837a748-2ea1-4203-8461-566040501601;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;3674dce2-3d4b-4c68-96cd-5cda86863932;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;457;AL;2019-01-31;2015-02-01;71202fe2-f84d-46c4-84ea-f05578adda81;48111911-74c7-47ab-b38b-38d24f037017;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;c6a1c366-bd2c-4687-83d7-692ddbe69451;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;462;RS;2015-01-31;2011-02-01;fd13e2fe-1063-42e9-b093-1e0ca034beac;4c4a4a73-8556-4c2b-a21e-0941e28f6369;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;c6a1c366-bd2c-4687-83d7-692ddbe69451;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;462;RS;2019-01-31;2015-02-01;231866ac-2a8b-4590-855c-b52aff106289;abb1cb5c-8c66-4458-a133-5e23acfbc46a;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;eabcaf73-2beb-4353-a023-4149ebf1d5b4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;475;AP;2015-01-31;2011-02-01;84d5e326-3fe8-4fc6-b361-cb3e8617dbe5;123d06ad-342f-41b8-a051-2fb31ef0f6bc;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;eabcaf73-2beb-4353-a023-4149ebf1d5b4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;475;AP;2019-01-31;2015-02-01;75eeff0c-63c7-46c7-a996-bd43b626a8a8;fec7a142-06a4-4bb8-aecc-290af5548a5c;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;cbc8b45f-ae04-4539-a1ab-048c34c1507d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;495;MG;2019-01-31;2015-02-01;452e18a4-7fc2-420d-b254-4c0e39f68d4c;dd5b47b5-e5a8-4060-877b-f3fdc036f8f1;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;cbc8b45f-ae04-4539-a1ab-048c34c1507d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;495;MG;2023-01-31;2019-02-01;6e74437e-92cc-4842-96d8-1b7d9b10c987;e5196e34-5457-46f0-bca9-f12ad29f94d1;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;ff3dce76-0bda-4eb6-a36f-370e948a9f92;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;437;AM;2015-01-31;2011-02-01;65199fd4-c386-4a2a-b3eb-3972d09484da;0a9ff474-c352-419f-8520-0fbf92dce42f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;ff3dce76-0bda-4eb6-a36f-370e948a9f92;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;437;AM;2019-01-31;2015-02-01;7ea2e1a5-8f06-4124-98bc-88b2ca36bae8;bf21c74f-51f9-4ea7-b9de-b206a42dcaa6;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;8a8dc7ca-fe5e-4217-829b-d0f668ca4b96;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;496;PI;2019-01-31;2015-02-01;ce5504f2-51ac-419c-a90d-350640cb5d46;7c64b76d-9bdf-4743-80a5-0f2bb4bdd77e;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;8a8dc7ca-fe5e-4217-829b-d0f668ca4b96;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;496;PI;2023-01-31;2019-02-01;6997f604-f668-41f5-b224-f60d2e72d289;4219752e-3875-48fa-b34a-ba64946482eb;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;427c704b-c7c4-4c16-b2a2-be0c79218745;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;514;PR;2019-01-31;2015-02-01;fc185169-6688-411b-8997-f696cb70905d;2a6785b4-fafc-4b28-b4e4-3edfcc182397;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;427c704b-c7c4-4c16-b2a2-be0c79218745;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;514;PR;2023-01-31;2019-02-01;b97ff2a6-7b58-4a9a-ba07-983e557b8299;b2fa9afa-4097-42ed-be16-f14a3d924a38;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;7cfdddbb-14d2-4ec2-aab3-9aaab1c1300f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;495;MG;2019-01-31;2015-02-01;ea7eca24-1534-4ded-bae5-ae4b67d0a967;004f4468-0f69-4ae8-8f7e-fe50e0276a92;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;7cfdddbb-14d2-4ec2-aab3-9aaab1c1300f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;495;MG;2023-01-31;2019-02-01;a5df2324-dedd-4bfa-b91f-0cb0cbb7a814;666737c6-b8a7-4aa3-9b96-711970fb3f65;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;55bc5a4a-e7f0-417b-9f47-dafd3e1f152b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;485;SP;2015-01-31;2011-02-01;eebf04a0-ceae-4c6c-9b6b-6d77f4a65abf;d5a755d9-1729-44bd-8156-b055efcb5e43;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;55bc5a4a-e7f0-417b-9f47-dafd3e1f152b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;485;SP;2019-01-31;2015-02-01;595b30bd-dc7d-48cc-8dab-9ed565b11d02;d28431c3-5d1c-43e1-abb1-851eec3ffaf2;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;c9d30df7-2240-43fb-bfbf-c06e82c99083;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;485;SP;2015-01-31;2011-02-01;2158078c-9797-4316-bd6f-7ed3774f59d1;5271003f-aba7-476a-8791-bd453f213eb9;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;c9d30df7-2240-43fb-bfbf-c06e82c99083;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;485;SP;2019-01-31;2015-02-01;52cc24cd-73c0-4f2e-96c1-10c06bb6fee3;830f8c51-c3ce-424f-815c-c071a9dbf0e1;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;e55cf36c-4bcf-48cf-abcd-826cdcab6c2d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;497;RS;2019-01-31;2015-02-01;183de1ae-c9a5-4670-a86f-5976e21fc634;75d66e6d-3190-4f59-9e70-2f35a30b8694;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;e55cf36c-4bcf-48cf-abcd-826cdcab6c2d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;497;RS;2023-01-31;2019-02-01;4d48b796-5cb1-42ea-919c-7480a986a957;2d561852-ffc3-4900-b9f2-61ac96397f10;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;747bf76f-e5ab-44f2-ac04-1ac812bfe4d5;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;451;TO;2015-01-31;2011-02-01;fb182c97-e708-41ff-851a-820006267394;48de4cf8-627f-4e44-812c-ecf5437bf0cf;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;747bf76f-e5ab-44f2-ac04-1ac812bfe4d5;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;451;TO;2019-01-31;2015-02-01;7ac0cea0-bb61-48bf-9d4d-90588a3455ce;8e9fc897-6916-4bb3-bb74-ee01c574c918;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;ec4353b3-c339-42a3-9398-656fcd1f8a7e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;515;RO;2019-01-31;2015-02-01;165df5f1-f53a-4358-a27b-b63b8d7fbee9;c5387351-1f5e-45d6-a383-157569d9eca5;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;ec4353b3-c339-42a3-9398-656fcd1f8a7e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;515;RO;2023-01-31;2019-02-01;d1e91c66-cdd5-4c27-a500-dfeec8ac3733;4d9ee5fa-af83-4eb6-aafd-643bb5ad2b3c;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;85e8b745-786b-4782-a8a1-e3b3164a3f22;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;487;PA;2015-01-31;2011-02-01;7dc556b7-ec1d-44d4-a7e2-0dadf2a38487;76c77e14-1f3a-46ea-bf22-4dc8447a0b56;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;85e8b745-786b-4782-a8a1-e3b3164a3f22;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;487;PA;2019-01-31;2015-02-01;27b10880-9a43-435e-870d-ba649da70d58;17b3e059-037d-4842-be4a-8acbfacc56f2;81311052-e5b6-46fe-87ba-83865fa0ffb0
