cam:finishDate;cam:sigla;cam:startDate;org:member;org:role;slp:resource_uri
;PROS;;9a3109a4-720a-4eb6-af7b-0b9e7b8bc4d1;90600e40-b90b-461b-9f8b-07752b0a1476;e5172d9b-0f28-4fcb-bebe-357b10cd2169
;PSL;;fb3a1677-ec5b-470f-b9af-3f989c5d63b2;c139a4fe-dbee-43d9-a3a5-4a6b10798add;77109e9b-35a1-4d2c-82f2-c3efd5f16e1a
;PMDB;;fb3a1677-ec5b-470f-b9af-3f989c5d63b2;267412d3-9550-4abf-971f-d25556a23dfe;a02215a5-c453-41d6-ab16-232b3e5adfd3
;PSDB;;b6f9f7cc-0830-43e6-b221-bb93f49301bb;f879b551-3d88-452c-b83a-45569bc343ba;dcefca83-3cce-4828-99d5-7954caaef75f
;PCdoB;;eabc1659-3af6-48f2-992a-c8170c2ed216;ef360be5-6403-4943-90a8-f145c3b44560;3f90202e-8ccd-4583-8787-3ed3aa8bca8d
;PSB;;779321a2-c1bf-45f6-b924-44579cf31534;36eed3a4-3c28-43fb-95de-dbe9bc47033d;bb060cda-7a27-4e8e-8c57-b51c4d9d0951
;PSD;;c120c6c5-f9f6-453c-8b32-0b41a3944545;c85f44bd-5993-4173-8751-051aa28d62c0;89a69e27-abc5-4356-a775-ede38c09221b
;SD;;516d6725-6f21-4b50-9cfe-d0f96068bf24;3278cd06-8c42-4971-a88c-6684026cab7b;d5b4a945-4f27-4bbc-97df-f4b11e5d5675
;PPS;;516d6725-6f21-4b50-9cfe-d0f96068bf24;6d62a58f-2d03-4e5a-880b-8dc0ad1751a0;3f536176-49dc-496f-9d83-4516bab49c21
;PT;;fba73252-efa6-42ea-8deb-8814e4ca045e;4e13f133-3f40-4958-81bb-85d590c231cb;82c94866-b34e-4534-8a1e-80bfedf5bb23
;PSD;;79d19612-2eb2-4c4f-b889-de31d901cc49;d9efa951-808c-4fd2-8a68-478ae4d54aaa;af2d1740-6ca5-41c8-aa13-f77ae4ed8a19
;PSC;;79d19612-2eb2-4c4f-b889-de31d901cc49;7ee36945-6f8e-410a-9851-ab673d228db8;76f7ef73-1027-4beb-85aa-836d25d791ab
;PSD;;79d19612-2eb2-4c4f-b889-de31d901cc49;7a6442bb-c95d-4541-a0e3-53a1029c8e6c;74219772-31aa-44ff-bd7d-ec06265adf0d
;PPS;;de06436e-b542-4e0c-ae46-b330a989326c;f7cd966e-8cc9-4ad9-8acf-1b2c66db917c;799fe6c0-e60d-41bf-9bad-94fec1fa3f82
;PPS;;882eccc7-1b37-4b79-a865-c66fc77eae5e;92053c31-3999-4bd0-94c6-085354582eba;f85318e2-e3f2-46d7-bfcd-2e352ab82651
;PT;;3ad51ec7-67bc-4936-9fce-ff1f7e4bee82;6db46277-520e-46c0-bf81-897d5368cc18;416c2847-0693-4909-b9c6-088cc4e941aa
;PROS;;68055b96-ea10-46cd-847a-dae113abd13e;4a1d9fba-5f1f-4810-ac64-335ecaddd96e;d264fee6-749b-496a-bd4e-9672a81eaacb
;PDT;;68055b96-ea10-46cd-847a-dae113abd13e;634ed41c-0ce9-4c3b-aa60-ca355166a15e;3f18578b-1d3a-46aa-8e6c-7c4522c54f79
;PSDB;;60163117-c00b-4dc0-8b71-ef05fee193c1;771ecc14-1487-4623-9113-b8585317ed58;7893bfdc-e395-4ae4-bac3-b9552e0f6071
;PMN;;d8c48799-a140-4ade-8e34-41d786404d3c;4cd32dd1-6b87-4d83-8d3e-43013edd3930;2c14568f-8708-400b-a6ba-1e2482e5b547
;PTN;;d8c48799-a140-4ade-8e34-41d786404d3c;58431e54-6974-4c30-a5a7-1a418d8560f3;18057bc6-f288-49d2-ae65-dd2767b315f2
;PODE;;d8c48799-a140-4ade-8e34-41d786404d3c;29822d45-0666-4459-a391-7a33666e30b9;2c06dc88-1935-4e0c-a228-53836c75d927
;PTB;;a5b421ff-5a68-4e15-ad0b-3bc7f467119d;4b5be49c-00ba-4be4-be58-9eaa32472b5d;559dfc40-ff72-4605-bfce-a351cd8ea7a1
;PP;;a5b421ff-5a68-4e15-ad0b-3bc7f467119d;89947eea-f83c-49b1-aa18-3ede455f10c0;224c4499-6586-4056-9e73-b371a0659726
;PT;;a1541a32-5a58-4727-b09a-fceec641c088;7d213092-10ad-4756-957d-2891cf8a5966;9c0780e2-082d-4c43-891b-b77637777a43
;PEN;;c847237c-fde9-4a7b-8457-a7c318948313;a585a272-27f7-4e66-8125-5a060a622c62;e9856b33-ba1b-4985-aac6-ac5bfd65a2a6
;PP;;c847237c-fde9-4a7b-8457-a7c318948313;4732dfa7-e79b-486b-a733-f54c57978885;e16bc119-1962-4de1-8e42-cb43e3a8e0f7
;PSDB;;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;5648dec9-2a31-46b0-a1de-33592156c509;80c8cdbd-bd45-46fb-b1e7-682462b5f8c0
;PV;;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;fa34ca95-9e6d-4494-9d32-2d91f75aeb01;4087047c-6181-420a-9194-d6bb44496502
;PP;;e70d3ae0-6450-4586-9585-1a8a22276377;e2502049-c7ce-402a-b8b9-32f874e95d98;c04cca1b-1b39-44ed-8b1d-661eb8a523ad
;PSC;;12b60beb-6603-41a2-89cb-a40110286b4c;6191fef0-a876-4067-a8d8-f232836b852b;a7823411-72a3-4e54-bb89-aa8bb37d40ea
;PDT;;aeb6708c-3cdb-43a8-8338-c43d338df900;253a6792-0918-4480-8d8b-ab5e020d265e;0ea99bfb-7a68-40e0-a40e-d05f5639e127
;PR;;fd69ca2e-540c-4dc0-9449-fb2aaa417f0a;b95e8ecf-7be4-4280-a8f5-abc18e808b2c;c5fcddc3-aed8-4efc-8c81-cf6fde50dd86
;PRB;;54cfb1df-2ff1-495a-99ca-79386e63440a;268bd17f-4080-47ca-922e-ee44e37173d3;0e7bfeb5-a049-41cb-a8aa-bea77dac7d6a
;PP;;54cfb1df-2ff1-495a-99ca-79386e63440a;a26466ac-30c7-4f26-91b2-254aab8c60ef;e0f340fc-db18-4d35-90f0-063885c1c45e
;PSD;;bac4e022-cd17-4488-8042-87657f878e69;2f82a262-dbd9-4d40-8824-0c41ff1a1167;b4d5326b-fb0e-406b-b9ee-ac65923e8c69
;PR;;bd71ff1e-6f70-4c2b-85b1-d7ac102e7100;0260a246-7739-4551-b5d5-76061ca23b18;dd122b04-5214-4ac1-a751-cc7c7fa2facf
;S.PART.;;bd71ff1e-6f70-4c2b-85b1-d7ac102e7100;72be400b-bf8e-4f33-b48e-bc0289916180;f245991e-85bf-4344-8757-97a6edb14198
;PMDB;;bd71ff1e-6f70-4c2b-85b1-d7ac102e7100;0d1927c9-cbf2-403b-8e41-8240c3cbfcbf;876061fa-e4e7-4762-a236-d2d1cc7a67d6
;PR;;bd71ff1e-6f70-4c2b-85b1-d7ac102e7100;b154e298-ad77-4106-a13e-32e39dae3f4a;273406b5-914d-40cc-a52a-7c96d222baf8
;PTB;;686ab621-1839-4a6e-a69a-51978086c49f;f73d980a-b1d8-4724-8817-d2fc15f5c3f5;36353db2-54da-4435-87bf-4c85d89367e0
;PMDB;;f0faefe8-613a-457e-9f7a-80ee47f7fc05;f5aebc47-cb99-45aa-8568-da3ff7e1d997;d926a602-bf07-4fb2-a609-307396687238
;PROS;;f0faefe8-613a-457e-9f7a-80ee47f7fc05;03833f1f-dc4a-4b6b-b723-4411de74747a;426323f4-04b0-49c0-8b1c-0df5369c570d
;PR;;79af7558-25d0-49ef-94b2-650a59bfc218;b3e36dc2-4fb8-45ff-81ca-74c7f4dcbe24;c66f24c0-1aed-4d1e-87f5-dd5c4e8dcf88
;PCdoB;;40ad512f-7442-45cc-9121-0da7fd3f33cb;8592bda3-05c1-47bf-a9ff-c44f67251c35;e7379da2-08f0-414d-9309-8164ca5dc4b0
;REDE;;40ad512f-7442-45cc-9121-0da7fd3f33cb;cf7cf70b-06d9-4bad-83e8-b8d04d4a8c5a;49d512c2-daf4-40c5-aabb-e39fd32bcc6a
;PSB;;40ad512f-7442-45cc-9121-0da7fd3f33cb;d8fa3016-619d-41bf-9866-4caef1c4cbcb;49d2cf5a-7044-4dc4-acfb-28fb9aac7cb2
;PCdoB;;1370bac3-4776-454f-a8ba-c9c205badcc9;247a947f-6a22-4738-923b-74659aa5d1b3;2701d59d-206a-43a2-89f8-2d6ab872d46f
;PSD;;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;38bdb35d-f2bf-449e-b4fb-f47d4ef9be90;06f9a8a1-c765-43d6-ad66-18239322a526
;PMDB;;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;2a8fc969-0fa6-4bdc-9ce6-618f9ebe2712;0d615764-efa4-42a0-a068-804654a92744
;DEM;;7feddbf1-cd2b-427f-9092-661ded7b7b18;04799274-5fbd-4f7d-a39f-ec02b145798b;9b424791-b32a-4ecb-9cf2-975f54a3f9f2
;PSDB;;238a2445-ec97-4f40-9e14-e8c7196528ca;a72c9653-ca45-4da5-9d35-fad16b1d58bc;03a280c1-aadf-4587-bf5c-36f27d7fd03f
;PSL;;238a2445-ec97-4f40-9e14-e8c7196528ca;da02a0fd-336b-4cf0-9207-cb700d6118fb;d02c198e-1503-45d2-9ea3-1edc4a3df470
;PPS;;6ef8349d-bbc8-4ebf-bf86-782ad5112b41;687e2480-273a-46f6-be21-aa7478a22755;b20ab5d9-4153-408a-8348-71dc24fe5a72
;PTB;;5ac757ec-9bfb-4fab-9636-a988b2131ddd;2ef9c3a8-346e-4d3a-874a-d44891fd92c8;a35a17af-fa40-4c34-86a8-e2536d87589b
;PSDB;;f1e3510c-95b2-41d3-8740-e4cf60441dbb;c665733c-09e3-47bf-b533-15a0ccd9334a;5b15e7a8-0f0a-4f96-b77e-50c24d29a3cc
;PTN;;f1e3510c-95b2-41d3-8740-e4cf60441dbb;22260bcf-e9be-448b-bf70-665c9cadeba0;d12b136f-213f-464f-ad47-92f073b03900
;PODE;;f1e3510c-95b2-41d3-8740-e4cf60441dbb;7384b27c-37aa-45a2-af01-664a639f55b5;19af43b3-f15c-447b-bed1-0aec20b64897
;PMDB;;770e19d6-ed26-42fa-905a-d7add3e2b100;e95c49d1-d9e7-499f-b609-db67e62d3dd9;43a7d8b7-ef34-42e8-8a95-6708a6a2eb3d
;PT;;5754846c-ffa6-4c5e-b6d9-2fa72c032b04;5759d925-3bb4-4136-82e6-23682e109c1b;18a3269d-0bc3-47b6-bdd2-a30e25767ede
;PRP;;90a1634d-3c2c-429f-a2dc-bfbffc6cd265;8340a251-0455-4c59-89f2-c0127b2e4c52;f0bd5372-e4fd-43ee-928f-ee98879f45d0
;PMB;;90a1634d-3c2c-429f-a2dc-bfbffc6cd265;ba035a38-59e8-4f99-8588-420c109da0f1;9770317e-b602-4a1f-a4da-dbce282d57a5
;PR;;90a1634d-3c2c-429f-a2dc-bfbffc6cd265;2716f322-0f60-45f7-bcb9-880e6455514a;9e32d8f4-7a57-41e8-97bd-c9da1ddc93f4
;PT;;10f03ca6-7c37-492f-8b8d-2df753ddc9bf;466293dc-3a1a-472d-b34b-504668bda049;09b90e93-317d-486f-a5ea-3642bf071e1b
;REDE;;10f03ca6-7c37-492f-8b8d-2df753ddc9bf;239e8bfb-c25f-480c-8ed1-ee65cf6e1cc2;da25e275-200e-42fe-bbae-47544971fb3a
;PSB;;10f03ca6-7c37-492f-8b8d-2df753ddc9bf;cf032b59-8029-4149-a0b2-4c0bc1e5a99f;bd6c46c5-684e-4af8-8212-73f6a61e9fbf
;DEM;;8bd0c743-0854-4a10-9a97-7cf0586eda91;874f2926-7a4f-4361-a67a-110154a328d0;ae2d71a7-8992-43fa-a748-b765e35db152
