cam:dataFim;cam:dataInicio;cam:siglaUFRepresentacao;org:member;org:role;slp:resource_uri
2016-07-25;2016-07-13;PE;c71c538b-7d36-49a5-993f-87ba8ab7f21b;b27beba7-ca02-4041-a9e0-1793bcd141fe;9b855c9c-9daa-4eab-901e-35200510a1a6
2016-07-18;2016-07-13;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;0d19fd6f-fcdb-4c88-aa9c-1b1047c55c5a
2016-07-19;2016-07-13;SC;19eaff28-3ded-4e14-a944-af29bfe76b3a;b27beba7-ca02-4041-a9e0-1793bcd141fe;7852119f-be86-425f-956d-83fad01f9a8e
2016-11-12;2016-07-14;GO;a4c28b5a-8387-4e77-8dee-a40e3655883b;b27beba7-ca02-4041-a9e0-1793bcd141fe;e3ed62c8-fd6b-478c-b99a-ab46f5e193d6
;2016-07-16;PR;eb090a25-6a31-48ba-b8ea-5220c919c4ce;b27beba7-ca02-4041-a9e0-1793bcd141fe;49f81d2b-ae02-48c5-a41f-aba736ab8d2d
;2016-07-18;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;b27beba7-ca02-4041-a9e0-1793bcd141fe;084679c3-b164-4b61-a454-7a100cd11ab9
2016-10-18;2016-07-19;SC;05aae140-c7f5-4c84-aa55-fac7d5d6911e;b27beba7-ca02-4041-a9e0-1793bcd141fe;875d66f4-8796-4abe-88f6-bcf26b0e4231
2016-09-12;2016-07-20;RJ;b22efa3d-d381-4c89-a6e3-bf92f057be3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;6381097f-2b3c-4df1-852f-33bf0695b6f1
2016-10-10;2016-07-20;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;b27beba7-ca02-4041-a9e0-1793bcd141fe;a2173b9a-2be3-46a6-ae44-34028bdfc3e1
;2016-07-25;BA;180b660a-b855-48f5-bda7-8cc27cd4f91f;b27beba7-ca02-4041-a9e0-1793bcd141fe;1c908516-7c68-46d9-8147-332f839732fa
2016-08-29;2016-07-25;PE;24689a93-609f-48d6-822b-59b47c171844;b27beba7-ca02-4041-a9e0-1793bcd141fe;4af149d7-6962-4f01-8605-6c89bfbd3a2e
2016-11-30;2016-08-02;PB;f0faefe8-613a-457e-9f7a-80ee47f7fc05;b27beba7-ca02-4041-a9e0-1793bcd141fe;4d7222a7-4a3e-4af6-999f-d2023bb31a01
2018-04-04;2016-08-16;AC;d6b42944-185d-46df-b139-0cbb735b88ef;b27beba7-ca02-4041-a9e0-1793bcd141fe;bcd521f4-4e3a-4695-ab5b-3dd336c0a972
2016-12-22;2016-08-25;MT;be2e1629-8047-4097-aa5f-1bb24030402b;b27beba7-ca02-4041-a9e0-1793bcd141fe;3982e1e7-af56-431c-b7ee-b41d659dbd8d
;2016-08-29;PE;bac4e022-cd17-4488-8042-87657f878e69;b27beba7-ca02-4041-a9e0-1793bcd141fe;538f4934-9689-4aea-8c25-c8377c85a90c
2016-10-04;2016-09-12;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;b27beba7-ca02-4041-a9e0-1793bcd141fe;a43a7e55-1915-4584-93ed-ae7d475beedd
2016-11-29;2016-09-14;RJ;b22efa3d-d381-4c89-a6e3-bf92f057be3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;3e343367-9cca-405a-be7c-c80bf3d1acff
;2016-09-15;CE;c5830278-3b13-43b0-8dbd-6b22d04918d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;3115941c-9e4a-4315-8c79-39a598067a3d
;2016-09-16;RJ;9f043e06-b534-4348-bb54-924da092c732;b27beba7-ca02-4041-a9e0-1793bcd141fe;8811c0ec-ce86-44a0-a4c7-14307e0b05c5
2016-09-30;2016-09-21;RS;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;b6e11684-7158-4aa8-814f-0a811a82b6eb
;2016-09-22;AL;12742186-5bc8-4bd9-932c-fe247f8c6f3c;b27beba7-ca02-4041-a9e0-1793bcd141fe;0d2afc71-6bfc-4933-b5d8-ed22b85639b8
2017-01-16;2016-09-30;RS;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;8f328e9c-f08e-4b30-8c00-99ae44f916da
2016-10-17;2016-10-04;RJ;92d7646f-0b61-48ff-bdd0-c234456eab80;b27beba7-ca02-4041-a9e0-1793bcd141fe;5d748cec-c5d0-4976-bc39-9615d1a1a1f6
2017-02-01;2016-10-04;SP;a2b88193-0107-4795-9a8f-0fb80c42d4e0;b27beba7-ca02-4041-a9e0-1793bcd141fe;2fe1eb87-20bc-4400-8ec1-22544fa32d5f
2016-10-11;2016-10-10;AL;6dd4164a-700d-4a64-9c01-39e20f25d26a;b27beba7-ca02-4041-a9e0-1793bcd141fe;74700d62-fb33-4b6e-8d33-9acf94955556
2016-10-11;2016-10-10;PE;4741ed10-4393-4967-8922-77c90bdcec88;b27beba7-ca02-4041-a9e0-1793bcd141fe;82b6acf4-67c2-4a1f-b0cb-0f2284f3eb80
2016-10-11;2016-10-10;PE;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;03df48cb-665a-4b3b-b480-13ea806041e9
2016-10-25;2016-10-11;PE;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;b27beba7-ca02-4041-a9e0-1793bcd141fe;4185d424-e36d-46aa-98c6-b021fd2c2dfb
2017-08-02;2016-10-17;AL;67e2137b-bf63-461f-ba62-6006695f2895;b27beba7-ca02-4041-a9e0-1793bcd141fe;b9c07b33-0311-46d9-99c6-6c4a0ed433b5
2016-10-21;2016-10-17;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;8d28bfbf-0870-481a-8e35-6cb97c835257
2016-10-21;2016-10-18;PI;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;b27beba7-ca02-4041-a9e0-1793bcd141fe;6cb2e144-ea74-42e1-967d-3e613abd9f3f
2016-10-19;2016-10-18;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;b27beba7-ca02-4041-a9e0-1793bcd141fe;5b2c2bfd-0b0c-47fc-ba14-c7edc70e3feb
;2016-10-18;BA;79864b9a-c1cc-4244-8c61-a2fc28504ce2;b27beba7-ca02-4041-a9e0-1793bcd141fe;2b8a4f9a-5fc4-47ce-924d-21ee6e3f2dcb
2016-10-24;2016-10-18;SC;19eaff28-3ded-4e14-a944-af29bfe76b3a;b27beba7-ca02-4041-a9e0-1793bcd141fe;9a39d2d8-bb13-4713-90cf-342f9cc2c64b
2016-10-21;2016-10-18;PI;badbf483-2dd5-43e5-b046-4f5a2a3779b4;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ee58d89-d8dc-4157-a9ee-2c6df3ef147c
2016-10-21;2016-10-19;SP;7dd105df-c756-44c3-9a42-7655937beeda;b27beba7-ca02-4041-a9e0-1793bcd141fe;309d7efa-6c47-47ff-938f-e065fbbb76c7
2016-10-21;2016-10-19;SP;2b913d98-5ab3-4605-937d-ec26e40f09c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;ca8211d6-4ca3-4836-a68f-b07746da5061
2016-10-20;2016-10-19;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;b27beba7-ca02-4041-a9e0-1793bcd141fe;d519d298-7e8c-447a-a997-126984078ae1
2016-10-21;2016-10-19;SP;2fdff796-f474-47d6-93af-97f28bc47c3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;8ac621d6-4dd6-408f-acd3-3e743a3e550e
;2016-10-19;PR;a689115b-e230-41af-9201-7886dfd2b7ad;b27beba7-ca02-4041-a9e0-1793bcd141fe;035921ba-9f5a-43d7-8e2d-cbe55d28fab8
2016-10-21;2016-10-19;SP;882eccc7-1b37-4b79-a865-c66fc77eae5e;b27beba7-ca02-4041-a9e0-1793bcd141fe;50809d68-3446-4b2c-91c9-e5834a31bd75
;2016-10-19;MA;c847237c-fde9-4a7b-8457-a7c318948313;b27beba7-ca02-4041-a9e0-1793bcd141fe;98498778-3a16-40a3-bf6e-6b0bb98f92df
2016-10-26;2016-10-20;PE;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;7b681c05-893c-4053-a491-0e9f7a72bb1f
2017-10-19;2016-10-21;PI;bcc8070d-6853-426f-8748-ec700fb17547;b27beba7-ca02-4041-a9e0-1793bcd141fe;eaa0210c-01c7-4238-98a4-7ce0ec08b821
2016-11-23;2016-10-21;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;b27beba7-ca02-4041-a9e0-1793bcd141fe;a3d9faa1-c3bd-4819-a481-e37f984dac5f
2016-10-24;2016-10-21;PI;b70c9aff-a556-4d48-8a36-ce38da014a51;b27beba7-ca02-4041-a9e0-1793bcd141fe;cee5fcba-131e-4108-910d-8c98f4f78521
2017-10-19;2016-10-21;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;b27beba7-ca02-4041-a9e0-1793bcd141fe;1edf88d9-b74a-4dea-848f-630ec6e992ce
;2016-10-21;SP;c9f5587f-cf1c-46c8-a038-9ec11c182c64;b27beba7-ca02-4041-a9e0-1793bcd141fe;596ef7c4-4902-4459-bf0a-912eaf902f27
;2016-10-21;SP;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;b27beba7-ca02-4041-a9e0-1793bcd141fe;2d31cfef-e5a5-4bd5-8c54-2f142940fef7
2017-01-04;2016-10-24;SC;05aae140-c7f5-4c84-aa55-fac7d5d6911e;b27beba7-ca02-4041-a9e0-1793bcd141fe;8ea39173-24cc-4b6a-beca-0d0c1c800128
2017-10-19;2016-10-24;PI;24485465-1f9c-4170-97ea-64525c56c789;b27beba7-ca02-4041-a9e0-1793bcd141fe;41c071b1-36a1-4ab1-a11e-5ae4ca5a7a61
;2016-10-25;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;b27beba7-ca02-4041-a9e0-1793bcd141fe;63c3ad9f-4b72-4284-92b7-0b61a825be04
2016-10-26;2016-10-25;PE;4741ed10-4393-4967-8922-77c90bdcec88;b27beba7-ca02-4041-a9e0-1793bcd141fe;afe5ae34-cb11-45be-b415-00e34b18d941
2017-04-26;2016-10-26;PE;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;b27beba7-ca02-4041-a9e0-1793bcd141fe;2b3390c5-3783-4bbd-a6cd-391d1d863967
;2016-11-01;PR;5af75f2b-17ff-440e-8d23-c96429ee526c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f40dd86-a65c-4b69-8d56-13d468e246a4
2016-11-09;2016-11-08;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;b27beba7-ca02-4041-a9e0-1793bcd141fe;94bcf78b-9a97-482c-b92b-d38a07cc45bc
;2016-11-10;SE;17c7295e-824b-496f-b235-9c26a841aeda;b27beba7-ca02-4041-a9e0-1793bcd141fe;8b8e9523-1182-4b98-90b6-f1f14febd969
2017-04-26;2016-11-10;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;b27beba7-ca02-4041-a9e0-1793bcd141fe;d6235b39-aa20-4edc-a8cf-aa5874d34151
;2016-11-12;GO;d8cb3a2a-6e4e-49bd-9102-bf7119051ec3;b27beba7-ca02-4041-a9e0-1793bcd141fe;4466747f-f713-4109-b1d6-b2a212f6e81d
2017-10-19;2016-11-23;SP;ec02291d-aa1c-497a-b718-773bdbdd6ad1;b27beba7-ca02-4041-a9e0-1793bcd141fe;1338a1fe-6ce5-4821-b6f5-90916dab37a2
2017-04-26;2016-11-25;MA;c2957e30-5fc5-4395-978a-dfc0787bff40;b27beba7-ca02-4041-a9e0-1793bcd141fe;f3ae266f-4528-4c05-8f97-1d09414ead35
;2016-11-29;RJ;79d19612-2eb2-4c4f-b889-de31d901cc49;b27beba7-ca02-4041-a9e0-1793bcd141fe;fc0a5762-4680-4786-b571-5edc51e883ea
;2016-11-30;PB;bd150be5-b552-4712-b1f5-10dfba06d9d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;61c3b908-0094-40d1-b8dd-d2b2ce5f0399
;2016-12-19;MA;52b845a2-74d8-4732-b21e-0e844e51b709;b27beba7-ca02-4041-a9e0-1793bcd141fe;10af7411-227e-40cf-9b41-90da610c7839
2017-08-14;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;b27beba7-ca02-4041-a9e0-1793bcd141fe;0840301f-b44d-4151-8f5d-4d138ced2041
2018-01-06;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;b27beba7-ca02-4041-a9e0-1793bcd141fe;191427b1-b2be-4f27-bac0-7e8233743686
2018-02-04;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;b27beba7-ca02-4041-a9e0-1793bcd141fe;84e41260-da8d-468c-8297-31b7b51c1579
2018-03-05;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;b27beba7-ca02-4041-a9e0-1793bcd141fe;e29f8c83-50ad-449a-b7a9-eb8d71fc3452
2018-04-03;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;b27beba7-ca02-4041-a9e0-1793bcd141fe;28e6f7d3-8762-48f7-908e-f04a2cdfddd1
;2016-12-22;MT;7897a8a5-b64e-4fcb-8b81-d8c6a6928d29;b27beba7-ca02-4041-a9e0-1793bcd141fe;09495f9a-e037-4a0e-bcd0-9e777d0e7eea
;2016-12-28;RJ;5e385bcb-94be-4940-8335-f09cfe920808;b27beba7-ca02-4041-a9e0-1793bcd141fe;c5145ffc-a832-4d1e-93ac-bbeaeccf5658
;2017-01-01;RJ;b22efa3d-d381-4c89-a6e3-bf92f057be3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;6143b15e-96c4-42ef-a8e0-4d7c81325119
;2017-01-01;RJ;92d7646f-0b61-48ff-bdd0-c234456eab80;b27beba7-ca02-4041-a9e0-1793bcd141fe;7d56b5c0-b083-4e73-a216-d95b91ab27a6
;2017-01-01;SP;aaa9ca3c-7989-41e5-9485-baa9ed9efc39;b27beba7-ca02-4041-a9e0-1793bcd141fe;4e16667c-e4b0-42ed-a625-5da9f07d7c29
;2017-01-01;PR;69255beb-35bf-40ee-85e8-f94e3648dd10;b27beba7-ca02-4041-a9e0-1793bcd141fe;ad1ac3e4-74bc-4b67-b8d3-18e3db4f1c10
2017-08-01;2017-01-01;BA;2f501697-a2c1-4ea3-a318-58f18fd98d47;b27beba7-ca02-4041-a9e0-1793bcd141fe;104067c4-a8e0-4e91-ac9a-ee54664fa14a
;2017-01-01;CE;68055b96-ea10-46cd-847a-dae113abd13e;b27beba7-ca02-4041-a9e0-1793bcd141fe;cf266cb8-8944-4f25-a974-24352197b3a8
;2017-01-01;PB;f0faefe8-613a-457e-9f7a-80ee47f7fc05;b27beba7-ca02-4041-a9e0-1793bcd141fe;5cfda392-bc82-4f9c-ba0e-e317f8b14ff3
2017-05-23;2017-01-02;SP;0cad898e-314c-42ee-9bbb-5ce1578ba9dd;b27beba7-ca02-4041-a9e0-1793bcd141fe;6aace947-bef3-471a-b56d-9624680830b8
;2017-01-02;MG;303105e6-55c1-40f0-aa82-b96dc7db0124;b27beba7-ca02-4041-a9e0-1793bcd141fe;0827e4f1-1a7b-48cb-8565-352835d85bec
2017-08-02;2017-01-02;RJ;ab9b54c7-1071-41e5-ab76-ead16e26799c;b27beba7-ca02-4041-a9e0-1793bcd141fe;00e79289-fe22-4777-ad94-5e21619db5de
;2017-01-02;CE;c4653838-829e-497b-a26a-3f5a17bacd22;b27beba7-ca02-4041-a9e0-1793bcd141fe;b8a776ab-571e-485a-a5ff-dd4c767198d9
;2017-01-02;ES;879aa805-d44f-401f-941c-c4fefaf4c146;b27beba7-ca02-4041-a9e0-1793bcd141fe;5a39c1de-1bbc-405a-ad52-44bf41e73d8f
;2017-01-02;RJ;ee9fad9e-152d-4e89-9b3d-eab0165c30a6;b27beba7-ca02-4041-a9e0-1793bcd141fe;b8b5930b-6487-41d7-9fd3-2bedbdf764e6
2017-03-07;2017-01-02;RJ;48687c9a-de27-4884-8fae-8f6f75077ca6;b27beba7-ca02-4041-a9e0-1793bcd141fe;d67b6e94-2b84-4f2c-b91b-8c537d5a3922
2017-01-30;2017-01-02;PE;24689a93-609f-48d6-822b-59b47c171844;b27beba7-ca02-4041-a9e0-1793bcd141fe;afbf1b48-f957-40bc-b0f0-735cbe552a07
;2017-01-02;RJ;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;b27beba7-ca02-4041-a9e0-1793bcd141fe;4ee62e2c-fbe7-4832-a390-1f9c484160d6
2017-04-26;2017-01-02;RS;eabc1659-3af6-48f2-992a-c8170c2ed216;b27beba7-ca02-4041-a9e0-1793bcd141fe;353779c0-2891-4bd6-a8cd-92605fb5b45d
2017-01-18;2017-01-04;RJ;5a679cce-e155-4e7d-9a83-955620282b3d;b27beba7-ca02-4041-a9e0-1793bcd141fe;a7f9916f-be94-44c1-9e9d-7faf053d7079
;2017-01-04;SC;aba76689-3af6-406b-9266-138eeb70f591;b27beba7-ca02-4041-a9e0-1793bcd141fe;2adbd606-545e-444b-8c5b-35b5ed0468dd
;2017-01-05;RS;452c2ef9-3696-4f40-819c-dd1be37b3048;b27beba7-ca02-4041-a9e0-1793bcd141fe;325dddc0-8a66-4e92-aad0-37ff3c02610c
2017-10-19;2017-01-05;SP;fc293d61-e1c1-4bde-8c12-15693de65c43;b27beba7-ca02-4041-a9e0-1793bcd141fe;24941514-43d9-4e80-8066-475708e413c4
2017-02-01;2017-01-16;BA;6d6dc9a0-50f0-4c67-84ce-5f41140e2905;b27beba7-ca02-4041-a9e0-1793bcd141fe;5df72e84-cad8-4b40-b3ac-31c24bb324d9
2017-01-30;2017-01-16;RS;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;6b271094-9945-4c71-8f58-e2a9db8741b0
;2017-01-18;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;688409d2-6dfd-4c95-90c4-35d8c84c6e92
2017-02-01;2017-01-25;BA;d51bb37b-6e70-4037-89d5-df6c8e743a41;b27beba7-ca02-4041-a9e0-1793bcd141fe;b0904154-1dd3-4e65-8954-1f87f447eaf8
2017-08-02;2017-01-30;RS;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;c6a8f463-8a5b-4564-97cc-898228e3c7a1
2017-02-03;2017-01-30;PE;4b1e3baa-2862-4408-93be-fb932e55c0fe;b27beba7-ca02-4041-a9e0-1793bcd141fe;96546421-359d-47b0-b7c7-b1113bc7760e
2017-02-07;2017-01-31;SC;19eaff28-3ded-4e14-a944-af29bfe76b3a;b27beba7-ca02-4041-a9e0-1793bcd141fe;646c794a-80fe-44b2-930d-24e0d546b0ce
2017-04-25;2017-02-01;BA;a5254823-ec75-4d71-8c76-0cadd69fa2ca;b27beba7-ca02-4041-a9e0-1793bcd141fe;6db18065-5bf6-4b37-83f1-1005005a6ae5
;2017-02-01;SP;e8c892f2-f2da-4c4d-a897-d7be5051aa02;b27beba7-ca02-4041-a9e0-1793bcd141fe;0cbe07c3-6ddd-4def-897d-27f9f2fb0606
2017-02-03;2017-02-01;BA;1a91f188-e981-448e-b733-a5f75025f061;b27beba7-ca02-4041-a9e0-1793bcd141fe;701018e9-ca9e-4eb9-ad98-3ca77650aca0
2017-08-01;2017-02-03;BA;d51bb37b-6e70-4037-89d5-df6c8e743a41;b27beba7-ca02-4041-a9e0-1793bcd141fe;2bd93e40-70ec-440e-8463-9d3c6ad2a352
2017-04-26;2017-02-03;PE;24689a93-609f-48d6-822b-59b47c171844;b27beba7-ca02-4041-a9e0-1793bcd141fe;4aa9859f-ff33-4a38-a6b8-81b269ec7a39
2017-10-20;2017-02-07;BA;6d6dc9a0-50f0-4c67-84ce-5f41140e2905;b27beba7-ca02-4041-a9e0-1793bcd141fe;692762e2-ef15-4e0c-a473-5782af9cf437
2017-03-15;2017-02-07;SC;0b216403-8aaf-4957-8c99-127003b9a9ea;b27beba7-ca02-4041-a9e0-1793bcd141fe;2d95e13a-2e86-4dba-a579-947899020d88
2017-08-30;2017-02-22;CE;d99451ad-aed9-4e5b-9cab-56bee07df1ef;b27beba7-ca02-4041-a9e0-1793bcd141fe;0b8e65d6-8263-4a39-96e9-895cf83c46ad
;2017-03-07;RJ;55c86897-7642-411a-b987-d40a52482969;b27beba7-ca02-4041-a9e0-1793bcd141fe;24432226-c579-429c-bd6b-4c61beddce74
2017-05-18;2017-03-08;PR;b0674792-ac53-41f8-b46b-c7a7161a9e89;b27beba7-ca02-4041-a9e0-1793bcd141fe;82810196-e405-4733-80e4-1bca328fe1c6
;2017-03-15;SC;19eaff28-3ded-4e14-a944-af29bfe76b3a;b27beba7-ca02-4041-a9e0-1793bcd141fe;d479ba0b-0687-484d-8598-f55bb284805c
2017-04-27;2017-04-26;RS;e2ba1aec-4455-4272-a56b-6da3a459feca;b27beba7-ca02-4041-a9e0-1793bcd141fe;1e299178-d04d-4594-ab44-d58f12973389
2017-04-27;2017-04-26;PE;53eb5470-5b4c-4b26-8bb5-5490b50cf5f1;b27beba7-ca02-4041-a9e0-1793bcd141fe;9404ca28-899d-4c02-985b-9e04aee97b56
2017-08-19;2017-04-26;MG;71a05209-b982-44e1-bbbb-df5f3f9e7750;b27beba7-ca02-4041-a9e0-1793bcd141fe;917f027d-3107-41de-bc26-775c5de39ee3
2017-04-27;2017-04-26;PE;4741ed10-4393-4967-8922-77c90bdcec88;b27beba7-ca02-4041-a9e0-1793bcd141fe;c661b21a-5df6-4d51-9f93-47e1c3e1b342
2017-10-19;2017-04-26;MA;0c92b854-41ff-4d55-939c-518298453448;b27beba7-ca02-4041-a9e0-1793bcd141fe;c5fe4ccb-f0a4-4fa2-b4f2-26a2320136da
2017-04-27;2017-04-26;PE;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;d63c690b-62de-4135-bae0-b847acb92f60
2017-08-02;2017-04-27;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;b27beba7-ca02-4041-a9e0-1793bcd141fe;62f24e58-9d10-43c2-bd53-e726d9af98fa
2017-08-02;2017-04-27;PE;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;b27beba7-ca02-4041-a9e0-1793bcd141fe;eca7f332-c1a0-4408-8fb2-6a78378c7fb5
2017-08-02;2017-04-28;RS;eabc1659-3af6-48f2-992a-c8170c2ed216;b27beba7-ca02-4041-a9e0-1793bcd141fe;a388d8e1-24a2-4c74-93a9-664c1838fdea
2017-05-04;2017-05-03;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;b27beba7-ca02-4041-a9e0-1793bcd141fe;9c00c20a-4562-4b3c-b461-30b9f5b9852b
2017-08-02;2017-05-04;PE;24689a93-609f-48d6-822b-59b47c171844;b27beba7-ca02-4041-a9e0-1793bcd141fe;8aa1c476-5802-4edd-8b97-0cb4e8bbc4dd
2017-10-19;2017-05-23;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;b27beba7-ca02-4041-a9e0-1793bcd141fe;3cce320c-105c-4dd2-8681-895c9c8098c4
;2017-06-01;PR;47b7b328-af0e-4400-affe-f346881f7277;b27beba7-ca02-4041-a9e0-1793bcd141fe;89c50804-4f3a-4ad3-ae96-6ade24b0535b
2017-08-02;2017-06-27;BA;23b7dd5c-fc40-4619-bebf-febe952a4800;b27beba7-ca02-4041-a9e0-1793bcd141fe;b8cc2841-540b-471b-856d-ea1554c98108
2017-11-04;2017-07-12;MT;4632265f-abf0-4fbc-a2ab-a895ae2bc3c4;b27beba7-ca02-4041-a9e0-1793bcd141fe;4ae8da8a-c676-45f3-b630-41622a788bc1
2017-10-17;2017-07-17;PE;f0de0283-fd9f-4a39-a966-48864531cad4;b27beba7-ca02-4041-a9e0-1793bcd141fe;b3dde358-fd24-4861-92bc-8da5e5530818
2017-08-23;2017-08-01;BA;5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1;b27beba7-ca02-4041-a9e0-1793bcd141fe;d80ebad9-7895-4972-88c7-2e82479cca09
2017-08-22;2017-08-01;BA;1a91f188-e981-448e-b733-a5f75025f061;b27beba7-ca02-4041-a9e0-1793bcd141fe;e640a496-46e1-418e-93c2-b31c5a4781ca
2017-08-03;2017-08-02;RS;c1a77e59-28c2-4b3b-9851-d6ea8f98a8e4;b27beba7-ca02-4041-a9e0-1793bcd141fe;1d94ca5d-4092-4ba4-93ff-eccdc6caca9a
2017-08-03;2017-08-02;MA;afc0c78d-ac50-4630-993d-57c01c5c9b59;b27beba7-ca02-4041-a9e0-1793bcd141fe;1e49999b-96d8-41ad-9524-f7ab229f9a63
2017-08-04;2017-08-02;PE;c71c538b-7d36-49a5-993f-87ba8ab7f21b;b27beba7-ca02-4041-a9e0-1793bcd141fe;ec0840ea-b5a0-4455-86ea-02eb8ef2f713
2017-08-03;2017-08-02;RS;e2ba1aec-4455-4272-a56b-6da3a459feca;b27beba7-ca02-4041-a9e0-1793bcd141fe;955f7052-7144-4d94-afd7-d5675dddc4a6
2017-08-03;2017-08-02;PE;53eb5470-5b4c-4b26-8bb5-5490b50cf5f1;b27beba7-ca02-4041-a9e0-1793bcd141fe;16122a90-5ddf-4fc5-bf57-f713a2b28950
2017-08-03;2017-08-02;AL;386c62eb-b51f-4895-b016-1f22fd0f5176;b27beba7-ca02-4041-a9e0-1793bcd141fe;25fbadd2-df93-4430-bc8d-9ff69d8f1676
2017-08-03;2017-08-02;AL;6dd4164a-700d-4a64-9c01-39e20f25d26a;b27beba7-ca02-4041-a9e0-1793bcd141fe;a9594641-8769-4a44-bbe6-0ee81ce96595
2017-08-03;2017-08-02;RJ;d09ebab4-9a44-4c56-bca1-04eb6143d582;b27beba7-ca02-4041-a9e0-1793bcd141fe;c6ff41de-1abf-49ba-8a19-38aa020f2035
2017-08-03;2017-08-02;PE;4741ed10-4393-4967-8922-77c90bdcec88;b27beba7-ca02-4041-a9e0-1793bcd141fe;520f120f-424c-4835-b293-8ab3d8f89134
2017-08-03;2017-08-02;PE;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;3f43d47f-b24f-4acb-bddd-20d5a274f20d
2017-08-03;2017-08-02;BA;60163117-c00b-4dc0-8b71-ef05fee193c1;b27beba7-ca02-4041-a9e0-1793bcd141fe;814363e2-c6c5-43be-b68d-af28fa18ece6
2017-10-20;2017-08-03;MA;5ff9cfe9-2fee-47b6-b7ac-a1cb282236be;b27beba7-ca02-4041-a9e0-1793bcd141fe;25710d91-dc07-4d02-ad8d-9d8bad69f151
2017-10-20;2017-08-03;AL;6ce50919-8966-4c7e-b8e4-83e8aa17e20a;b27beba7-ca02-4041-a9e0-1793bcd141fe;1d523ea5-3794-414f-a421-0e721572ebae
2017-09-06;2017-08-03;RS;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;15885ac9-75e7-4a92-8ff2-45dbaa32c7f2
2017-10-20;2017-08-03;PE;5865051e-5f41-489f-936d-392ffaef3b7c;b27beba7-ca02-4041-a9e0-1793bcd141fe;dfc9bf0d-76b3-4c89-adcd-d4a28d8d7828
2017-10-18;2017-08-03;PE;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;b27beba7-ca02-4041-a9e0-1793bcd141fe;819c8faf-6767-4b83-8b03-d6bbe563cbcd
