cam:finishDate;cam:siglaUFRepresentacao;cam:startDate;org:member;org:role;slp:resource_uri
2016-07-19;RJ;2016-07-12;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;4474b8a0-e420-451f-912f-8be31ff838bb;bf2bde4a-ddfb-4d1a-a7de-6275dae83fe8
2016-11-10;SE;2016-07-12;9a3109a4-720a-4eb6-af7b-0b9e7b8bc4d1;dc11f6c5-011e-4720-97b9-cf7f47b390f2;2ef7daa4-efd3-4cb1-93a0-e3f94353de23
2016-07-19;PE;2016-07-12;bac4e022-cd17-4488-8042-87657f878e69;9f2685e2-9dc8-488a-91f4-3c5187a1b700;62cae9f9-2d37-4263-931a-552da6a3b542
2016-07-25;PE;2016-07-13;c71c538b-7d36-49a5-993f-87ba8ab7f21b;8eecee56-f7c1-420c-8a1a-df2b391076f6;9b855c9c-9daa-4eab-901e-35200510a1a6
2016-07-18;RJ;2016-07-13;75fd6638-b0a9-4086-89ec-fe248676f3d4;825c5c08-9cb7-4326-a144-be086f1b53e1;0d19fd6f-fcdb-4c88-aa9c-1b1047c55c5a
2016-07-19;SC;2016-07-13;19eaff28-3ded-4e14-a944-af29bfe76b3a;ab5fe105-c356-4a15-ab7d-a73ce262d85d;7852119f-be86-425f-956d-83fad01f9a8e
2016-11-12;GO;2016-07-14;a4c28b5a-8387-4e77-8dee-a40e3655883b;94942046-6c17-481d-9ffe-8f2ba5542407;e3ed62c8-fd6b-478c-b99a-ab46f5e193d6
;PR;2016-07-16;eb090a25-6a31-48ba-b8ea-5220c919c4ce;ab517fcd-2b6b-4469-8c55-7323860857f0;49f81d2b-ae02-48c5-a41f-aba736ab8d2d
;RJ;2016-07-18;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;c0a1c87d-6963-4734-b82d-802a7f65f6f9;084679c3-b164-4b61-a454-7a100cd11ab9
2016-10-18;SC;2016-07-19;05aae140-c7f5-4c84-aa55-fac7d5d6911e;4223d5d6-56d1-4806-8437-81dd5d28063b;875d66f4-8796-4abe-88f6-bcf26b0e4231
2016-09-12;RJ;2016-07-20;b22efa3d-d381-4c89-a6e3-bf92f057be3b;974e8359-3714-4b11-8b5e-c44176f95472;6381097f-2b3c-4df1-852f-33bf0695b6f1
2016-10-10;PE;2016-07-20;4c176457-eff6-4694-9906-f3efbbd70dd8;d8b59b4b-580a-4a4f-ab56-99323fb091de;a2173b9a-2be3-46a6-ae44-34028bdfc3e1
;BA;2016-07-25;180b660a-b855-48f5-bda7-8cc27cd4f91f;007a69ec-7e69-4c4f-9cc7-c9f9778d163b;1c908516-7c68-46d9-8147-332f839732fa
2016-08-29;PE;2016-07-25;24689a93-609f-48d6-822b-59b47c171844;ec6aa667-55d4-4df4-9eb2-06e4af26909a;4af149d7-6962-4f01-8605-6c89bfbd3a2e
2016-11-30;PB;2016-08-02;f0faefe8-613a-457e-9f7a-80ee47f7fc05;55efe682-2250-48ec-b5b7-43dc394b7353;4d7222a7-4a3e-4af6-999f-d2023bb31a01
2018-04-04;AC;2016-08-16;d6b42944-185d-46df-b139-0cbb735b88ef;a8c79827-ceeb-4a6a-a5b3-98b91b26dd26;bcd521f4-4e3a-4695-ab5b-3dd336c0a972
2016-12-22;MT;2016-08-25;be2e1629-8047-4097-aa5f-1bb24030402b;ee728a5c-6d94-499a-ab80-102be9d7c054;3982e1e7-af56-431c-b7ee-b41d659dbd8d
;PE;2016-08-29;bac4e022-cd17-4488-8042-87657f878e69;ed3f4753-cf89-4408-89c4-33fcd0e2e380;538f4934-9689-4aea-8c25-c8377c85a90c
2016-10-04;RJ;2016-09-12;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;d4bf1035-3785-4cb3-a840-5b646b6c2e8c;a43a7e55-1915-4584-93ed-ae7d475beedd
2016-11-29;RJ;2016-09-14;b22efa3d-d381-4c89-a6e3-bf92f057be3b;53c10b77-3a66-4213-a21f-f48460d00669;3e343367-9cca-405a-be7c-c80bf3d1acff
;CE;2016-09-15;c5830278-3b13-43b0-8dbd-6b22d04918d2;8fa68d4d-fe73-4c01-acc3-a4a4f3d7a304;3115941c-9e4a-4315-8c79-39a598067a3d
;RJ;2016-09-16;9f043e06-b534-4348-bb54-924da092c732;10c30b9f-ecf2-4de2-8a00-e3de5f4a9db7;8811c0ec-ce86-44a0-a4c7-14307e0b05c5
2016-09-30;RS;2016-09-21;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;31185f1d-dd71-46c1-b684-2a63f4f3310c;b6e11684-7158-4aa8-814f-0a811a82b6eb
;AL;2016-09-22;12742186-5bc8-4bd9-932c-fe247f8c6f3c;733c3798-d62e-4ea2-8c2a-2ec990a06ed6;0d2afc71-6bfc-4933-b5d8-ed22b85639b8
2017-01-16;RS;2016-09-30;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;46fc3078-dc63-4b7d-8731-f24b9d38f9a3;8f328e9c-f08e-4b30-8c00-99ae44f916da
2016-10-17;RJ;2016-10-04;92d7646f-0b61-48ff-bdd0-c234456eab80;63d35097-64ab-47c9-9cca-0deb2775ea3d;5d748cec-c5d0-4976-bc39-9615d1a1a1f6
2017-02-01;SP;2016-10-04;a2b88193-0107-4795-9a8f-0fb80c42d4e0;0b373b6b-3d8c-438a-a79f-784d04ee3e9e;2fe1eb87-20bc-4400-8ec1-22544fa32d5f
2016-10-11;AL;2016-10-10;6dd4164a-700d-4a64-9c01-39e20f25d26a;c84da8a8-803a-4a7d-89d2-55e5542c648a;74700d62-fb33-4b6e-8d33-9acf94955556
2016-10-11;PE;2016-10-10;4741ed10-4393-4967-8922-77c90bdcec88;e16c4f9a-7374-436f-b81a-da9f991afac6;82b6acf4-67c2-4a1f-b0cb-0f2284f3eb80
2016-10-11;PE;2016-10-10;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;5034c429-1ca7-4573-abeb-7841eebdf5b1;03df48cb-665a-4b3b-b480-13ea806041e9
2016-10-25;PE;2016-10-11;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;25e6d7c5-e087-4ad5-9e57-2ff29971389a;4185d424-e36d-46aa-98c6-b021fd2c2dfb
2017-08-02;AL;2016-10-17;67e2137b-bf63-461f-ba62-6006695f2895;6fc56328-1256-4549-87aa-6261fc54b3ab;b9c07b33-0311-46d9-99c6-6c4a0ed433b5
2016-10-21;RJ;2016-10-17;75fd6638-b0a9-4086-89ec-fe248676f3d4;0db54f32-b571-465d-b17a-a16bf06b25dc;8d28bfbf-0870-481a-8e35-6cb97c835257
2016-10-21;PI;2016-10-18;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;12535099-6f60-4fd2-bc0f-f3689150e1cf;6cb2e144-ea74-42e1-967d-3e613abd9f3f
2016-10-19;PE;2016-10-18;13a5b77c-2c3d-4044-9c80-1f91350f847a;fa02fd60-a44f-43f6-aef7-b6fa91bdf571;5b2c2bfd-0b0c-47fc-ba14-c7edc70e3feb
;BA;2016-10-18;79864b9a-c1cc-4244-8c61-a2fc28504ce2;58954c2b-6c2e-477f-a97d-f282822db22f;2b8a4f9a-5fc4-47ce-924d-21ee6e3f2dcb
2016-10-24;SC;2016-10-18;19eaff28-3ded-4e14-a944-af29bfe76b3a;cc01c706-9c5c-4d84-bb4b-7da94df332db;9a39d2d8-bb13-4713-90cf-342f9cc2c64b
2016-10-21;PI;2016-10-18;badbf483-2dd5-43e5-b046-4f5a2a3779b4;c8aa3ef9-b963-4fa0-acc7-a97975e892a3;9ee58d89-d8dc-4157-a9ee-2c6df3ef147c
2016-10-21;SP;2016-10-19;7dd105df-c756-44c3-9a42-7655937beeda;f19deda7-386a-40b3-8dd1-5d40bd93997f;309d7efa-6c47-47ff-938f-e065fbbb76c7
2016-10-21;SP;2016-10-19;2b913d98-5ab3-4605-937d-ec26e40f09c7;109b95db-3d6c-46ed-a1fa-9adea202260f;ca8211d6-4ca3-4836-a68f-b07746da5061
2016-10-20;PE;2016-10-19;4c176457-eff6-4694-9906-f3efbbd70dd8;da0f32b6-0301-4549-b6ad-8aa8c15f8cf3;d519d298-7e8c-447a-a997-126984078ae1
2016-10-21;SP;2016-10-19;2fdff796-f474-47d6-93af-97f28bc47c3b;8d02770e-3e17-45c1-b1d9-1f1259aad1c2;8ac621d6-4dd6-408f-acd3-3e743a3e550e
;PR;2016-10-19;a689115b-e230-41af-9201-7886dfd2b7ad;ce8047f5-65a8-4389-84f0-3112fa3899be;035921ba-9f5a-43d7-8e2d-cbe55d28fab8
2016-10-21;SP;2016-10-19;882eccc7-1b37-4b79-a865-c66fc77eae5e;115fe3ab-0da4-4fc4-8189-80cee2c194c1;50809d68-3446-4b2c-91c9-e5834a31bd75
;MA;2016-10-19;c847237c-fde9-4a7b-8457-a7c318948313;6f5f9747-b22f-48c3-822a-a7785a243d2e;98498778-3a16-40a3-bf6e-6b0bb98f92df
2016-10-26;PE;2016-10-20;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;3d6b1fe1-ad38-4bc7-bd8a-d0fd70ddf208;7b681c05-893c-4053-a491-0e9f7a72bb1f
2017-10-19;PI;2016-10-21;bcc8070d-6853-426f-8748-ec700fb17547;13acb97a-d661-4a02-bde5-0f0c699257a6;eaa0210c-01c7-4238-98a4-7ce0ec08b821
2016-11-23;SP;2016-10-21;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;90883b99-07a5-4c1c-a5bc-2f459c7732b6;a3d9faa1-c3bd-4819-a481-e37f984dac5f
2016-10-24;PI;2016-10-21;b70c9aff-a556-4d48-8a36-ce38da014a51;9387f7ea-66af-42d5-b189-e8122ccb31c8;cee5fcba-131e-4108-910d-8c98f4f78521
2017-10-19;SP;2016-10-21;d2fad348-cc18-4efe-b3ca-c87025d2c61d;86bd3939-2710-47dc-89c6-24aa50d8e181;1edf88d9-b74a-4dea-848f-630ec6e992ce
;SP;2016-10-21;c9f5587f-cf1c-46c8-a038-9ec11c182c64;ee856f68-c64b-491f-bc46-0395407438f3;596ef7c4-4902-4459-bf0a-912eaf902f27
;SP;2016-10-21;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;2a8db634-6935-4c59-8838-941ace02e349;2d31cfef-e5a5-4bd5-8c54-2f142940fef7
2017-01-04;SC;2016-10-24;05aae140-c7f5-4c84-aa55-fac7d5d6911e;74836f24-8a47-4040-b7ed-5c1713b58fa3;8ea39173-24cc-4b6a-beca-0d0c1c800128
2017-10-19;PI;2016-10-24;24485465-1f9c-4170-97ea-64525c56c789;67c2caa6-f4b3-4a78-b962-8f9a9b2f8e30;41c071b1-36a1-4ab1-a11e-5ae4ca5a7a61
;RJ;2016-10-25;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;1978a09b-bbee-4768-b0c8-aa0ab0f8ec80;63c3ad9f-4b72-4284-92b7-0b61a825be04
2016-10-26;PE;2016-10-25;4741ed10-4393-4967-8922-77c90bdcec88;900305f1-5370-4988-8cae-97d3dd93c18f;afe5ae34-cb11-45be-b415-00e34b18d941
2017-04-26;PE;2016-10-26;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;23d4f751-2b2f-4ae4-bc80-bc4e6d22243d;2b3390c5-3783-4bbd-a6cd-391d1d863967
;PR;2016-11-01;5af75f2b-17ff-440e-8d23-c96429ee526c;bf853c62-59e2-4206-a1b0-6056a60f522f;2f40dd86-a65c-4b69-8d56-13d468e246a4
2016-11-09;PE;2016-11-08;13a5b77c-2c3d-4044-9c80-1f91350f847a;fd72f324-377d-4544-98b3-d7362b333e88;94bcf78b-9a97-482c-b92b-d38a07cc45bc
;SE;2016-11-10;17c7295e-824b-496f-b235-9c26a841aeda;04b3b831-76bd-4c72-a398-37b53e34ed70;8b8e9523-1182-4b98-90b6-f1f14febd969
2017-04-26;PE;2016-11-10;4c176457-eff6-4694-9906-f3efbbd70dd8;513751d7-9fc5-4932-a921-180f277bcd43;d6235b39-aa20-4edc-a8cf-aa5874d34151
;GO;2016-11-12;d8cb3a2a-6e4e-49bd-9102-bf7119051ec3;63bb6152-5aca-4aa0-94fb-2c240c59c9aa;4466747f-f713-4109-b1d6-b2a212f6e81d
2017-10-19;SP;2016-11-23;ec02291d-aa1c-497a-b718-773bdbdd6ad1;fc738609-c221-4830-9009-f37eb8ae8d32;1338a1fe-6ce5-4821-b6f5-90916dab37a2
2017-04-26;MA;2016-11-25;c2957e30-5fc5-4395-978a-dfc0787bff40;d08dcc1d-19e7-4230-8e1d-98f7a703d8e0;f3ae266f-4528-4c05-8f97-1d09414ead35
;RJ;2016-11-29;79d19612-2eb2-4c4f-b889-de31d901cc49;78b80e74-2068-4682-a728-5bbd200979c6;fc0a5762-4680-4786-b571-5edc51e883ea
;PB;2016-11-30;bd150be5-b552-4712-b1f5-10dfba06d9d2;d64dc5cd-cd41-4872-8ec8-f55fbe878edd;61c3b908-0094-40d1-b8dd-d2b2ce5f0399
;MA;2016-12-19;52b845a2-74d8-4732-b21e-0e844e51b709;b7cc9d24-71ac-4574-9326-76ca8707133e;10af7411-227e-40cf-9b41-90da610c7839
2017-08-14;AM;2016-12-22;74ae0424-4c3c-4615-b404-7a725b15c9ba;a6869dc6-2d57-4348-a26e-4af065d37d4c;0840301f-b44d-4151-8f5d-4d138ced2041
2018-01-06;AM;2016-12-22;74ae0424-4c3c-4615-b404-7a725b15c9ba;c30b27d8-8776-45b7-95e6-dd7259f409b4;191427b1-b2be-4f27-bac0-7e8233743686
2018-02-04;AM;2016-12-22;74ae0424-4c3c-4615-b404-7a725b15c9ba;584798e0-e3b0-4779-bc21-a10e00906180;84e41260-da8d-468c-8297-31b7b51c1579
2018-03-05;AM;2016-12-22;74ae0424-4c3c-4615-b404-7a725b15c9ba;d055e1cb-1b16-4467-a575-ddf08443a864;e29f8c83-50ad-449a-b7a9-eb8d71fc3452
2018-04-03;AM;2016-12-22;74ae0424-4c3c-4615-b404-7a725b15c9ba;8f36d8c3-4762-4e98-b581-8dd802ce435f;28e6f7d3-8762-48f7-908e-f04a2cdfddd1
;MT;2016-12-22;7897a8a5-b64e-4fcb-8b81-d8c6a6928d29;c84bad6f-3cb4-4e57-b44d-7a2e58033c5b;09495f9a-e037-4a0e-bcd0-9e777d0e7eea
;RJ;2016-12-28;5e385bcb-94be-4940-8335-f09cfe920808;d7fc590f-4c45-4d72-89fb-3395dbaf04e4;c5145ffc-a832-4d1e-93ac-bbeaeccf5658
;RJ;2017-01-01;b22efa3d-d381-4c89-a6e3-bf92f057be3b;659ce04b-fa16-408a-93c1-393707c3ee73;6143b15e-96c4-42ef-a8e0-4d7c81325119
;RJ;2017-01-01;92d7646f-0b61-48ff-bdd0-c234456eab80;acf76156-9a20-4f6e-a51f-25664a5357dd;7d56b5c0-b083-4e73-a216-d95b91ab27a6
;SP;2017-01-01;aaa9ca3c-7989-41e5-9485-baa9ed9efc39;5e66651d-06fc-4bd8-a4a7-6286a1e69f1d;4e16667c-e4b0-42ed-a625-5da9f07d7c29
;PR;2017-01-01;69255beb-35bf-40ee-85e8-f94e3648dd10;68b08823-1661-426a-9b50-6e0cf1e6e6c2;ad1ac3e4-74bc-4b67-b8d3-18e3db4f1c10
2017-08-01;BA;2017-01-01;2f501697-a2c1-4ea3-a318-58f18fd98d47;ccc1b5c2-cd2e-4984-85c0-8d3719d104b8;104067c4-a8e0-4e91-ac9a-ee54664fa14a
;CE;2017-01-01;68055b96-ea10-46cd-847a-dae113abd13e;d4388e2d-993f-468f-bada-28fb7535b480;cf266cb8-8944-4f25-a974-24352197b3a8
;PB;2017-01-01;f0faefe8-613a-457e-9f7a-80ee47f7fc05;524f9a6e-696d-4628-ab73-d054f933388f;5cfda392-bc82-4f9c-ba0e-e317f8b14ff3
2017-05-23;SP;2017-01-02;0cad898e-314c-42ee-9bbb-5ce1578ba9dd;7d685b8d-e552-4383-a5d6-1898694e9ab6;6aace947-bef3-471a-b56d-9624680830b8
;MG;2017-01-02;303105e6-55c1-40f0-aa82-b96dc7db0124;261edc3b-2062-470e-80e1-1860c53a16f0;0827e4f1-1a7b-48cb-8565-352835d85bec
2017-08-02;RJ;2017-01-02;ab9b54c7-1071-41e5-ab76-ead16e26799c;078f0005-24dc-4897-b11e-fb1ba671181c;00e79289-fe22-4777-ad94-5e21619db5de
;CE;2017-01-02;c4653838-829e-497b-a26a-3f5a17bacd22;ab2d1373-ba74-45e3-ba30-4be26cb1793a;b8a776ab-571e-485a-a5ff-dd4c767198d9
;ES;2017-01-02;879aa805-d44f-401f-941c-c4fefaf4c146;4d31ae10-9da6-4877-aead-7f03b1e0fc3d;5a39c1de-1bbc-405a-ad52-44bf41e73d8f
;RJ;2017-01-02;ee9fad9e-152d-4e89-9b3d-eab0165c30a6;db289ee5-3e7b-48f8-914d-8159bbc05a40;b8b5930b-6487-41d7-9fd3-2bedbdf764e6
2017-03-07;RJ;2017-01-02;48687c9a-de27-4884-8fae-8f6f75077ca6;dbea2aa8-d19b-4154-aee4-f7a6e72be6cc;d67b6e94-2b84-4f2c-b91b-8c537d5a3922
2017-01-30;PE;2017-01-02;24689a93-609f-48d6-822b-59b47c171844;76aba242-6629-4058-b55d-c372feb0b09b;afbf1b48-f957-40bc-b0f0-735cbe552a07
;RJ;2017-01-02;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;5750cfb6-28ea-4d01-8e1a-eee857eb22eb;4ee62e2c-fbe7-4832-a390-1f9c484160d6
2017-04-26;RS;2017-01-02;eabc1659-3af6-48f2-992a-c8170c2ed216;1a7eaf17-1b7a-4f6e-a20e-bb0c3b0bcb10;353779c0-2891-4bd6-a8cd-92605fb5b45d
2017-01-18;RJ;2017-01-04;5a679cce-e155-4e7d-9a83-955620282b3d;59a1a340-0f2a-478f-8d72-10a4cf371206;a7f9916f-be94-44c1-9e9d-7faf053d7079
;SC;2017-01-04;aba76689-3af6-406b-9266-138eeb70f591;94310ad9-ab07-40e4-8be9-b70fb89c26ce;2adbd606-545e-444b-8c5b-35b5ed0468dd
;RS;2017-01-05;452c2ef9-3696-4f40-819c-dd1be37b3048;5d5dc8e8-c88d-4e18-9568-1d1ec4e8fb1e;325dddc0-8a66-4e92-aad0-37ff3c02610c
2017-10-19;SP;2017-01-05;fc293d61-e1c1-4bde-8c12-15693de65c43;3b0a5319-f6a0-46e8-b067-19db1fa0129b;24941514-43d9-4e80-8066-475708e413c4
2017-02-01;BA;2017-01-16;6d6dc9a0-50f0-4c67-84ce-5f41140e2905;1ccab9ae-ccb4-4282-850a-29309fa5ef65;5df72e84-cad8-4b40-b3ac-31c24bb324d9
2017-01-30;RS;2017-01-16;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;5650eb10-1352-4d10-9ba0-26133d8f458b;6b271094-9945-4c71-8f58-e2a9db8741b0
;RJ;2017-01-18;75fd6638-b0a9-4086-89ec-fe248676f3d4;911eeb57-168a-4b3f-8c57-f08ced9bec3e;688409d2-6dfd-4c95-90c4-35d8c84c6e92
2017-02-01;BA;2017-01-25;d51bb37b-6e70-4037-89d5-df6c8e743a41;1418e4cc-ced2-4de2-87c0-ff03ee3e54a8;b0904154-1dd3-4e65-8954-1f87f447eaf8
2017-08-02;RS;2017-01-30;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;52daafdb-6bee-46c4-a726-7b670c18b4a7;c6a8f463-8a5b-4564-97cc-898228e3c7a1
2017-02-03;PE;2017-01-30;4b1e3baa-2862-4408-93be-fb932e55c0fe;298e196a-ca9e-44e6-98c4-232d7a242124;96546421-359d-47b0-b7c7-b1113bc7760e
2017-02-07;SC;2017-01-31;19eaff28-3ded-4e14-a944-af29bfe76b3a;543d81c8-122a-4508-b5a9-e286ddb992e1;646c794a-80fe-44b2-930d-24e0d546b0ce
2017-04-25;BA;2017-02-01;a5254823-ec75-4d71-8c76-0cadd69fa2ca;615770f8-099e-413b-a4e3-ef327086538c;6db18065-5bf6-4b37-83f1-1005005a6ae5
;SP;2017-02-01;e8c892f2-f2da-4c4d-a897-d7be5051aa02;e8494c5c-f9b4-4575-b1fb-4bc1b546fd84;0cbe07c3-6ddd-4def-897d-27f9f2fb0606
2017-02-03;BA;2017-02-01;1a91f188-e981-448e-b733-a5f75025f061;6889aca0-48ab-45c8-95eb-78b4684094eb;701018e9-ca9e-4eb9-ad98-3ca77650aca0
2017-08-01;BA;2017-02-03;d51bb37b-6e70-4037-89d5-df6c8e743a41;fc1a937a-ac9a-4a00-b38e-f2047faee4dd;2bd93e40-70ec-440e-8463-9d3c6ad2a352
2017-04-26;PE;2017-02-03;24689a93-609f-48d6-822b-59b47c171844;b77a197f-ef00-4eef-a4d5-3c3fac510461;4aa9859f-ff33-4a38-a6b8-81b269ec7a39
2017-10-20;BA;2017-02-07;6d6dc9a0-50f0-4c67-84ce-5f41140e2905;7db05649-27ef-453f-8951-a1df4cb1014f;692762e2-ef15-4e0c-a473-5782af9cf437
2017-03-15;SC;2017-02-07;0b216403-8aaf-4957-8c99-127003b9a9ea;223240ff-f76c-43c0-b23d-5db20ed79ab0;2d95e13a-2e86-4dba-a579-947899020d88
2017-08-30;CE;2017-02-22;d99451ad-aed9-4e5b-9cab-56bee07df1ef;9f16ef4e-8f76-44ed-aa8a-58cc362e6463;0b8e65d6-8263-4a39-96e9-895cf83c46ad
;RJ;2017-03-07;55c86897-7642-411a-b987-d40a52482969;fb157149-23bc-470e-94d5-f44eac934137;24432226-c579-429c-bd6b-4c61beddce74
2017-05-18;PR;2017-03-08;b0674792-ac53-41f8-b46b-c7a7161a9e89;f5651995-4f71-466a-bdfd-d6e584d167db;82810196-e405-4733-80e4-1bca328fe1c6
;SC;2017-03-15;19eaff28-3ded-4e14-a944-af29bfe76b3a;b4bbb4b8-08df-467b-9209-7a4e012c7c21;d479ba0b-0687-484d-8598-f55bb284805c
2017-04-27;RS;2017-04-26;e2ba1aec-4455-4272-a56b-6da3a459feca;8b2fdc64-f4c4-4c2c-ab7f-cd3f3ae16dc5;1e299178-d04d-4594-ab44-d58f12973389
2017-04-27;PE;2017-04-26;53eb5470-5b4c-4b26-8bb5-5490b50cf5f1;b0b88d94-0b50-476f-8083-ae8310a3a9fa;9404ca28-899d-4c02-985b-9e04aee97b56
2017-08-19;MG;2017-04-26;71a05209-b982-44e1-bbbb-df5f3f9e7750;f2ec92a3-db02-4a63-b795-c5f26892ebc8;917f027d-3107-41de-bc26-775c5de39ee3
2017-04-27;PE;2017-04-26;4741ed10-4393-4967-8922-77c90bdcec88;fb9adcb8-c2a5-4e18-a11b-4316643093b0;c661b21a-5df6-4d51-9f93-47e1c3e1b342
2017-10-19;MA;2017-04-26;0c92b854-41ff-4d55-939c-518298453448;5acc222e-3fa8-41e3-b671-9b9fc693005a;c5fe4ccb-f0a4-4fa2-b4f2-26a2320136da
2017-04-27;PE;2017-04-26;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;200a9d2c-04ec-4ba4-a928-6ae16bd72d9d;d63c690b-62de-4135-bae0-b847acb92f60
2017-08-02;PE;2017-04-27;4c176457-eff6-4694-9906-f3efbbd70dd8;0e532a50-7db8-4877-8dda-7b6a3f9c8e4f;62f24e58-9d10-43c2-bd53-e726d9af98fa
2017-08-02;PE;2017-04-27;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;e3e598f2-4aab-4a03-bbd0-22fd6513c046;eca7f332-c1a0-4408-8fb2-6a78378c7fb5
2017-08-02;RS;2017-04-28;eabc1659-3af6-48f2-992a-c8170c2ed216;0ecfd4ee-c3bd-46ef-97e5-556fdcf78c1e;a388d8e1-24a2-4c74-93a9-664c1838fdea
2017-05-04;PE;2017-05-03;13a5b77c-2c3d-4044-9c80-1f91350f847a;cd33bea4-5db3-4ede-827b-006f1dd29396;9c00c20a-4562-4b3c-b461-30b9f5b9852b
2017-08-02;PE;2017-05-04;24689a93-609f-48d6-822b-59b47c171844;74d99c45-6ea9-49b4-8ed8-74a8a8fcd41b;8aa1c476-5802-4edd-8b97-0cb4e8bbc4dd
2017-10-19;SP;2017-05-23;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;f3e697ce-4d8f-458e-b8d5-a2e48e0897f6;3cce320c-105c-4dd2-8681-895c9c8098c4
;PR;2017-06-01;47b7b328-af0e-4400-affe-f346881f7277;ff1ea1a2-2d4c-4824-8cdf-f4cf157e21ad;89c50804-4f3a-4ad3-ae96-6ade24b0535b
2017-08-02;BA;2017-06-27;23b7dd5c-fc40-4619-bebf-febe952a4800;6b3082cd-5a9b-42e7-a56d-6d707ac1919e;b8cc2841-540b-471b-856d-ea1554c98108
2017-11-04;MT;2017-07-12;4632265f-abf0-4fbc-a2ab-a895ae2bc3c4;706e1045-0e98-4ef1-ae10-4a16810afcb1;4ae8da8a-c676-45f3-b630-41622a788bc1
2017-10-17;PE;2017-07-17;f0de0283-fd9f-4a39-a966-48864531cad4;3054ac08-b87a-4c4d-8499-04a436ea1d88;b3dde358-fd24-4861-92bc-8da5e5530818
2017-08-23;BA;2017-08-01;5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1;c805d1e2-d298-4282-84a6-21cd60265518;d80ebad9-7895-4972-88c7-2e82479cca09
2017-08-22;BA;2017-08-01;1a91f188-e981-448e-b733-a5f75025f061;5a84bd3d-3b0d-4ae1-84be-29d7b58c0aa3;e640a496-46e1-418e-93c2-b31c5a4781ca
2017-08-03;RS;2017-08-02;c1a77e59-28c2-4b3b-9851-d6ea8f98a8e4;812d8f34-0b9d-4cf3-8970-769c7c88bf14;1d94ca5d-4092-4ba4-93ff-eccdc6caca9a
2017-08-03;MA;2017-08-02;afc0c78d-ac50-4630-993d-57c01c5c9b59;a85df104-c4b1-450b-8f2a-12890be5dff5;1e49999b-96d8-41ad-9524-f7ab229f9a63
2017-08-04;PE;2017-08-02;c71c538b-7d36-49a5-993f-87ba8ab7f21b;4fa7a2aa-5430-4735-9521-8905936e6c71;ec0840ea-b5a0-4455-86ea-02eb8ef2f713
2017-08-03;RS;2017-08-02;e2ba1aec-4455-4272-a56b-6da3a459feca;6af7236d-8755-4e2f-a3a2-732dc25de826;955f7052-7144-4d94-afd7-d5675dddc4a6
2017-08-03;PE;2017-08-02;53eb5470-5b4c-4b26-8bb5-5490b50cf5f1;d5549e9d-524d-414e-83a0-5bfcffab30b0;16122a90-5ddf-4fc5-bf57-f713a2b28950
2017-08-03;AL;2017-08-02;386c62eb-b51f-4895-b016-1f22fd0f5176;a7d4116d-e28d-4816-9a3c-d73ba19e6d76;25fbadd2-df93-4430-bc8d-9ff69d8f1676
2017-08-03;AL;2017-08-02;6dd4164a-700d-4a64-9c01-39e20f25d26a;b6538866-2c9c-4e22-8556-141aaff4d528;a9594641-8769-4a44-bbe6-0ee81ce96595
2017-08-03;RJ;2017-08-02;d09ebab4-9a44-4c56-bca1-04eb6143d582;bb5bf706-794d-4d7b-9197-fdd393c98e2d;c6ff41de-1abf-49ba-8a19-38aa020f2035
2017-08-03;PE;2017-08-02;4741ed10-4393-4967-8922-77c90bdcec88;e8075f58-cd9b-4868-9a12-c696bde7f1ce;520f120f-424c-4835-b293-8ab3d8f89134
2017-08-03;PE;2017-08-02;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;b70b6014-98f2-49e9-ad45-3ce24547e70b;3f43d47f-b24f-4acb-bddd-20d5a274f20d
2017-08-03;BA;2017-08-02;60163117-c00b-4dc0-8b71-ef05fee193c1;4adc1c39-aa45-469f-8869-2b27ee52a363;814363e2-c6c5-43be-b68d-af28fa18ece6
2017-10-20;MA;2017-08-03;5ff9cfe9-2fee-47b6-b7ac-a1cb282236be;1aa767b9-c708-4c12-b0f0-035e75d2ffa2;25710d91-dc07-4d02-ad8d-9d8bad69f151
