,cam:finishDate,cam:siglaUFRepresentacao,cam:startDate,org:member,org:role,slp:resource_uri_x,cam:dataFalecimento,cam:dataNascimento,cam:ideCadastro,cam:nomeCivil,cam:nomeParlamentarAtual,slp:resource_uri_y
83,,MG,2015-02-01,e9787dec-f1e0-4c2a-a554-ddb4cf785225,22a2ecf6-5f03-4da9-bc89-48319d152403,0f96346e-e8da-4735-a748-e5800b3b2bbe,,1963-05-11,160632,JOSÉ SILVA SOARES,ZÉ SILVA,e9787dec-f1e0-4c2a-a554-ddb4cf785225
84,,PA,2015-02-01,89cd5a89-6ba4-42e4-b2c7-d514d5660239,22a2ecf6-5f03-4da9-bc89-48319d152403,b12b5de2-2515-434a-9f4e-1078b32bebd2,,1964-01-16,73930,WLADIMIR AFONSO DA COSTA RABELO,WLADIMIR COSTA,89cd5a89-6ba4-42e4-b2c7-d514d5660239
85,,PR,2015-02-01,719ae20e-7c84-4767-8f1e-f6f0624cd5ea,22a2ecf6-5f03-4da9-bc89-48319d152403,650fb93e-ade9-4892-937c-5548415ba7ae,,1978-06-21,160592,JOSÉ CARLOS BECKER DE OLIVEIRA E SILVA,ZECA DIRCEU,719ae20e-7c84-4767-8f1e-f6f0624cd5ea
86,,PE,2015-02-01,fe1660c8-1e36-4a4d-a8cc-33b7b0922eb1,22a2ecf6-5f03-4da9-bc89-48319d152403,e6fb708a-cab4-4afd-b332-8540b35f947d,,1972-12-12,74439,WOLNEY QUEIROZ MACIEL,WOLNEY QUEIROZ,fe1660c8-1e36-4a4d-a8cc-33b7b0922eb1
87,,RN,2015-02-01,ab9bb9f5-a5b7-4a7d-ad97-9ff6d82277e3,22a2ecf6-5f03-4da9-bc89-48319d152403,ab8dfc6c-61f1-4919-b7ac-f5a3b1318016,,1980-02-27,178952,WALTER PEREIRA ALVES,WALTER ALVES,ab9bb9f5-a5b7-4a7d-ad97-9ff6d82277e3
88,,PB,2015-02-01,da0772a1-8e59-4d0e-ac25-846285ee4ff0,22a2ecf6-5f03-4da9-bc89-48319d152403,f882b618-7529-49a6-abfc-1ac0ebf50c7d,,1959-05-19,74043,JOSÉ WELLINGTON ROBERTO,WELLINGTON ROBERTO,da0772a1-8e59-4d0e-ac25-846285ee4ff0
89,2015-09-08,MA,2015-02-01,9baea0e6-e9df-4fb6-a04b-3ece7f0040b9,22a2ecf6-5f03-4da9-bc89-48319d152403,7b987994-b412-4476-a7f5-47dbc4433c3e,,1979-10-08,167493,WEVERTON ROCHA MARQUES DE SOUSA,WEVERTON ROCHA,9baea0e6-e9df-4fb6-a04b-3ece7f0040b9
90,2017-01-01,RJ,2015-02-01,514108aa-be67-4968-aab0-c6ebcc3db613,22a2ecf6-5f03-4da9-bc89-48319d152403,611b798c-879b-4c1f-804e-5aa6c200a69d,,1967-04-05,160620,WASHINGTON REIS DE OLIVEIRA,WASHINGTON REIS,514108aa-be67-4968-aab0-c6ebcc3db613
91,,PB,2015-02-01,2b57a97d-5db3-405c-bedd-433aa3fb1c5b,22a2ecf6-5f03-4da9-bc89-48319d152403,107635e0-f958-488c-915a-764f02732eaf,,1989-08-10,160636,JOSÉ WILSON SANTIAGO FILHO,WILSON FILHO,2b57a97d-5db3-405c-bedd-433aa3fb1c5b
92,,CE,2015-02-01,23b18b97-d11c-46ed-8169-896c71ff7030,22a2ecf6-5f03-4da9-bc89-48319d152403,d972aeca-a74b-43bc-952e-35ddab915151,,1978-05-15,178869,VITOR PEREIRA VALIM,VITOR VALIM,23b18b97-d11c-46ed-8169-896c71ff7030
93,,SP,2015-02-01,e8fccb5e-7e21-455e-a6a2-b400cb91604e,22a2ecf6-5f03-4da9-bc89-48319d152403,85fbcffe-6eea-4119-bda4-db2095e58826,,1959-05-18,178992,VITOR LIPPI,VITOR LIPPI,e8fccb5e-7e21-455e-a6a2-b400cb91604e
94,,AP,2015-02-01,4070654b-a5b5-4dc1-9848-08f87f5f9893,22a2ecf6-5f03-4da9-bc89-48319d152403,ae58a305-d8d2-47e1-a16c-d41efcef0670,,1978-07-31,160591,VINICIUS DE AZEVEDO GURGEL,VINICIUS GURGEL,4070654b-a5b5-4dc1-9848-08f87f5f9893
95,,MA,2015-02-01,c339b7a0-1f09-49eb-b2da-7d536a0baa2f,22a2ecf6-5f03-4da9-bc89-48319d152403,fc46209e-afd7-42b4-9f32-cd24436ff141,,1979-08-22,178888,CARLOS VICTOR GUTERRES MENDES,VICTOR MENDES,c339b7a0-1f09-49eb-b2da-7d536a0baa2f
96,,TO,2015-02-01,cdc486fd-fa90-4ce2-9ac3-1c9e8547e98a,22a2ecf6-5f03-4da9-bc89-48319d152403,c9fdbcd4-361f-4dfa-bb0e-50f6ebd95e7d,,1985-04-11,137070,VICENTE ALVES DE OLIVEIRA JUNIOR,VICENTINHO JÚNIOR,cdc486fd-fa90-4ce2-9ac3-1c9e8547e98a
97,,SP,2015-02-01,e3fa9616-712b-43c8-9056-044053fcd89f,22a2ecf6-5f03-4da9-bc89-48319d152403,0d663341-9209-4619-8c25-f0be0a98d6b2,,1966-01-07,141555,VINICIUS RAPOZO DE CARVALHO,VINICIUS CARVALHO,e3fa9616-712b-43c8-9056-044053fcd89f
98,,MG,2015-02-01,734dbcd1-eb66-4b24-ac70-c911da6a8ac3,22a2ecf6-5f03-4da9-bc89-48319d152403,bd7db5ce-eeb9-4769-afe2-7e76c87e418f,,1975-08-24,160518,WELITON FERNANDES PRADO,WELITON PRADO,734dbcd1-eb66-4b24-ac70-c911da6a8ac3
99,,SP,2015-02-01,08188559-f368-4b5d-b2e1-c9fa4b67b3d5,22a2ecf6-5f03-4da9-bc89-48319d152403,e66e3d8a-c0b7-4123-bd28-84ea7f5666ac,,1956-04-08,74283,VICENTE PAULO DA SILVA,VICENTINHO,08188559-f368-4b5d-b2e1-c9fa4b67b3d5
100,,SP,2015-02-01,72545472-9772-4d2a-b11e-4209daadcb53,22a2ecf6-5f03-4da9-bc89-48319d152403,322f7ffc-2823-46c1-99bb-d2b60428780b,,1959-11-17,160622,VICENTE CÂNDIDO DA SILVA,VICENTE CANDIDO,72545472-9772-4d2a-b11e-4209daadcb53
101,2017-07-06,MT,2015-02-01,927e79df-3c9a-4230-bdbb-cabfa2838295,22a2ecf6-5f03-4da9-bc89-48319d152403,7bbb7351-1a46-4570-b838-49108ec6cc04,,1971-11-24,141552,VALTENIR LUIZ PEREIRA,VALTENIR PEREIRA,927e79df-3c9a-4230-bdbb-cabfa2838295
102,,SP,2015-02-01,c4e54cae-0a61-41f7-aead-7e01a510e443,22a2ecf6-5f03-4da9-bc89-48319d152403,8569def2-bb6d-43d6-a790-68c6ab52f114,,1964-04-09,113247,VALMIR PRASCIDELLI,VALMIR PRASCIDELLI,c4e54cae-0a61-41f7-aead-7e01a510e443
103,,SC,2015-02-01,6a71baef-158f-4269-b65d-b986bcec389e,22a2ecf6-5f03-4da9-bc89-48319d152403,43abe000-c042-4136-ad18-1bc9a9c6880a,,1949-10-15,74010,VALDIR COLATTO,VALDIR COLATTO,6a71baef-158f-4269-b65d-b986bcec389e
104,2016-08-01,PB,2015-02-01,bd150be5-b552-4712-b1f5-10dfba06d9d2,22a2ecf6-5f03-4da9-bc89-48319d152403,4d9aa5a6-92db-4559-9239-a0c024fca691,,1970-07-17,178913,VENEZIANO VITAL DO RÊGO SEGUNDO NETO,VENEZIANO VITAL DO RÊGO,bd150be5-b552-4712-b1f5-10dfba06d9d2
105,,BA,2015-02-01,3a1fcdeb-6f59-4b90-a8f4-5bdf382f2720,22a2ecf6-5f03-4da9-bc89-48319d152403,4cbad283-ea33-4e40-9557-66a07239ea11,,1964-12-17,160610,VALMIR CARLOS DA ASSUNÇÃO,VALMIR ASSUNÇÃO,3a1fcdeb-6f59-4b90-a8f4-5bdf382f2720
106,,PR,2015-02-01,d463e31b-e886-4ebf-85db-fe6e4590d4e7,22a2ecf6-5f03-4da9-bc89-48319d152403,69890e70-cafc-46ea-94b3-1b344cce1496,,1950-08-31,178934,ANTONIO WANDSCHEER,TONINHO WANDSCHEER,d463e31b-e886-4ebf-85db-fe6e4590d4e7
107,,MG,2015-02-01,0698edbc-7afe-458c-9a02-538d7f357b13,22a2ecf6-5f03-4da9-bc89-48319d152403,27b701bb-7336-4f83-8b9b-163fddb2c27a,,1960-04-23,160611,ANTÔNIO PINHEIRO JÚNIOR,TONINHO PINHEIRO,0698edbc-7afe-458c-9a02-538d7f357b13
108,,BA,2015-02-01,f560b04f-8439-4334-ae6c-f2686e605890,22a2ecf6-5f03-4da9-bc89-48319d152403,a688b438-bb86-4562-87bb-693f1a15288e,,1992-01-30,178863,ULDURICO ALENCAR PINTO,ULDURICO JUNIOR,f560b04f-8439-4334-ae6c-f2686e605890
109,,MG,2015-02-01,0b1d69e5-2912-4b72-a3e3-65c1d7c2d55b,22a2ecf6-5f03-4da9-bc89-48319d152403,2ed9f73e-494e-4381-a3b2-a57824349b49,,1960-03-21,178898,SERGIO LUCIO DE ALMEIDA,TENENTE LÚCIO,0b1d69e5-2912-4b72-a3e3-65c1d7c2d55b
110,,SP,2015-02-01,86d9e3eb-d347-4b47-823e-8bebaf710e41,22a2ecf6-5f03-4da9-bc89-48319d152403,bea48802-a542-4cf9-bd36-69efa258dcd2,,1965-05-01,160976,FRANCISCO EVERARDO OLIVEIRA SILVA,TIRIRICA,86d9e3eb-d347-4b47-823e-8bebaf710e41
111,,PE,2015-02-01,55fde404-e6b1-4455-817e-0271e56dfa88,22a2ecf6-5f03-4da9-bc89-48319d152403,98d032ed-a903-4f93-8615-b5568da1b53b,,1963-04-08,178922,FRANCISCO TADEU BARBOSA DE ALENCAR,TADEU ALENCAR,55fde404-e6b1-4455-817e-0271e56dfa88
112,2016-07-12,SE,2015-02-01,17c7295e-824b-496f-b235-9c26a841aeda,22a2ecf6-5f03-4da9-bc89-48319d152403,697b54de-4693-4e05-a895-cb07175bd0ef,,1980-10-01,141384,ANTÔNIO CARLOS VALADARES FILHO,VALADARES FILHO,17c7295e-824b-496f-b235-9c26a841aeda
113,,PR,2015-02-01,3537b64c-c2ce-4abe-9a58-4a9dd967b0a3,22a2ecf6-5f03-4da9-bc89-48319d152403,910de51f-fab2-4b45-8fa6-f6fd194c5a89,,1948-04-20,74385,HIDEKAZU TAKAYAMA,TAKAYAMA,3537b64c-c2ce-4abe-9a58-4a9dd967b0a3
114,,MG,2015-02-01,d2fbf58a-385d-498f-a17a-698a9b9afaed,22a2ecf6-5f03-4da9-bc89-48319d152403,49a0cd63-92b6-4e49-8b6c-2b6f10352abd,,1962-05-31,177282,LUIZ GONZAGA RIBEIRO,SUBTENENTE GONZAGA,d2fbf58a-385d-498f-a17a-698a9b9afaed
115,,MG,2015-02-01,79d1dc88-b446-48fa-bb5b-3368e237d25f,22a2ecf6-5f03-4da9-bc89-48319d152403,381f0581-8285-4f8d-88bc-327b4265b5f5,,1976-03-03,92776,STEFANO AGUIAR DOS SANTOS,STEFANO AGUIAR,79d1dc88-b446-48fa-bb5b-3368e237d25f
116,2017-01-12,BA,2015-02-01,a5254823-ec75-4d71-8c76-0cadd69fa2ca,22a2ecf6-5f03-4da9-bc89-48319d152403,902575b8-3388-446a-aeac-2c6f396c9226,,1972-06-02,178862,ERONILDES VASCONCELOS CARVALHO,TIA ERON,a5254823-ec75-4d71-8c76-0cadd69fa2ca
117,,PA,2015-02-01,bda06859-ee9d-4566-862d-4edf308703f6,22a2ecf6-5f03-4da9-bc89-48319d152403,1193abf6-c854-4998-b9b9-7befed3c0a68,,1967-04-06,178911,SIMONE MARIA MORGADO FERREIRA,SIMONE MORGADO,bda06859-ee9d-4566-862d-4edf308703f6
118,,RJ,2015-02-01,d87242cb-8084-42aa-88a0-0b600c41bc3c,22a2ecf6-5f03-4da9-bc89-48319d152403,646b8b12-eabc-40a4-bdd8-721c5e2d4534,,1935-12-08,73424,SIMÃO SESSIM,SIMÃO SESSIM,d87242cb-8084-42aa-88a0-0b600c41bc3c
119,,SP,2015-02-01,c7b0f208-8316-4721-9b21-7ed1dd4d6cfe,22a2ecf6-5f03-4da9-bc89-48319d152403,c3795af4-455a-42bd-8c65-c6c7fdc6e36b,,1946-06-01,73560,SILVIO FRANÇA TORRES,SILVIO TORRES,c7b0f208-8316-4721-9b21-7ed1dd4d6cfe
120,,PE,2015-02-01,b6c1f0a1-73db-4745-8204-9ff652978ddb,22a2ecf6-5f03-4da9-bc89-48319d152403,e0590164-ed3f-4ae9-9c0e-5e8a981b5813,,1956-12-23,4930,SÍLVIO SERAFIM COSTA,SILVIO COSTA,b6c1f0a1-73db-4745-8204-9ff652978ddb
121,,RJ,2015-02-01,aef3c6ae-a8d9-4ab3-857b-6cee44563d5f,22a2ecf6-5f03-4da9-bc89-48319d152403,2184caf4-15a8-4827-bb58-3bb71fdb7b10,,1958-12-04,178946,SORAYA ALENCAR DOS SANTOS,SORAYA SANTOS,aef3c6ae-a8d9-4ab3-857b-6cee44563d5f
122,,AM,2015-02-01,de5d5e17-aacc-4e3c-a192-b3b005a7000c,22a2ecf6-5f03-4da9-bc89-48319d152403,12309dbf-8b60-4851-a7b7-0eccb2ecc9bb,,1962-12-15,74356,SILAS CÂMARA,SILAS CÂMARA,de5d5e17-aacc-4e3c-a192-b3b005a7000c
123,2015-02-04,GO,2015-02-01,d41172e1-44e1-410b-ad9b-a39059c5f5d2,22a2ecf6-5f03-4da9-bc89-48319d152403,f9364704-e94b-4713-b2cb-2006c8310a01,,1974-07-22,160617,THIAGO MELLO PEIXOTO DA SILVEIRA,THIAGO PEIXOTO,d41172e1-44e1-410b-ad9b-a39059c5f5d2
124,2016-08-15,AC,2015-02-01,3386052b-c620-4cef-a856-75e245ddae67,22a2ecf6-5f03-4da9-bc89-48319d152403,518eb5e8-c9ab-4620-b1df-cd586c0f042b,,1958-01-24,160613,SEBASTIÃO SIBÁ MACHADO OLIVEIRA,SIBÁ MACHADO,3386052b-c620-4cef-a856-75e245ddae67
125,,RR,2015-02-01,8fd74653-fefb-43d2-b8f1-62244738a39e,22a2ecf6-5f03-4da9-bc89-48319d152403,c0d45c01-d292-4f92-865f-936c9c33fd94,,1984-04-11,178961,SHÉRIDAN ESTÉRFANY OLIVEIRA DE ANCHIETA,SHÉRIDAN,8fd74653-fefb-43d2-b8f1-62244738a39e
126,,RJ,2015-02-01,a5648343-1a60-4282-8d6c-e579b121c77a,22a2ecf6-5f03-4da9-bc89-48319d152403,53c700da-1fb1-460b-96a0-186b110d8fed,,1975-01-16,178947,SOSTENES SILVA CAVALCANTE,SÓSTENES CAVALCANTE,a5648343-1a60-4282-8d6c-e579b121c77a
127,,ES,2015-02-01,b00dfba4-7a85-4913-982a-93934b985012,22a2ecf6-5f03-4da9-bc89-48319d152403,813eefbc-57a1-42c4-8b56-3bdc1266aa7c,,1957-05-08,178874,ANTONIO SERGIO ALVES VIDIGAL,SERGIO VIDIGAL,b00dfba4-7a85-4913-982a-93934b985012
128,2015-02-09,RJ,2015-02-01,e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff,22a2ecf6-5f03-4da9-bc89-48319d152403,ab0939bd-e742-448d-90bb-29f9baec6523,,1956-05-18,160612,SERGIO ZVEITER,SERGIO ZVEITER,e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff
129,,RS,2015-02-01,9abc93c7-9a14-46c9-8091-815021bf42f7,22a2ecf6-5f03-4da9-bc89-48319d152403,7bcddcef-b7db-48c7-bd4e-5d5243d06751,,1958-04-27,141542,SÉRGIO IVAN MORAES,SÉRGIO MORAES,9abc93c7-9a14-46c9-8091-815021bf42f7
130,,PR,2015-02-01,236eae5f-707b-4670-95d2-0feaf4299092,22a2ecf6-5f03-4da9-bc89-48319d152403,88a34152-a376-44e5-9725-948d8784949e,,1971-03-13,178933,SERGIO DE SOUZA,SERGIO SOUZA,236eae5f-707b-4670-95d2-0feaf4299092
131,2016-10-03,SP,2015-02-01,e8c892f2-f2da-4c4d-a897-d7be5051aa02,22a2ecf6-5f03-4da9-bc89-48319d152403,e0ba122e-ec11-4935-9526-bc0165b0d6d6,,1940-06-23,178991,SERGIO BAVINI,SÉRGIO REIS,e8c892f2-f2da-4c4d-a897-d7be5051aa02
132,2016-05-12,MA,2015-02-01,afc0c78d-ac50-4630-993d-57c01c5c9b59,22a2ecf6-5f03-4da9-bc89-48319d152403,24ed211f-1a5c-46f5-bf79-3828e3c0de89,,1957-06-14,74210,JOSÉ SARNEY FILHO,SARNEY FILHO,afc0c78d-ac50-4630-993d-57c01c5c9b59
133,,PR,2015-02-01,2693b112-3f84-48af-90ca-28cb87c4630c,22a2ecf6-5f03-4da9-bc89-48319d152403,03c315fc-cfc0-48b0-8443-975ff25e23cd,,1972-11-25,160621,SANDRO ALEX CRUZ DE OLIVEIRA,SANDRO ALEX,2693b112-3f84-48af-90ca-28cb87c4630c
134,,GO,2015-02-01,3063fa14-ef85-4d4f-adea-e3405adb0353,22a2ecf6-5f03-4da9-bc89-48319d152403,af7543f4-b1c5-43f1-8e1e-83efb55540d4,,1956-02-06,74371,RUBENS OTONI GOMIDE,RUBENS OTONI,3063fa14-ef85-4d4f-adea-e3405adb0353
135,,PR,2015-02-01,019bceef-198c-4523-9df7-27c6f799e2f3,22a2ecf6-5f03-4da9-bc89-48319d152403,595c48a7-f3f9-4876-8fe9-bb4c43109da5,,1948-05-23,73466,RUBENS BUENO,RUBENS BUENO,019bceef-198c-4523-9df7-27c6f799e2f3
136,2016-03-15,PR,2015-02-01,242d389b-0cdc-4cad-a82c-38894ad7f4ed,22a2ecf6-5f03-4da9-bc89-48319d152403,463a944a-612f-420b-b7c5-4b2cb6a64b9b,,1952-11-23,178935,VALDIR LUIZ ROSSONI,ROSSONI,242d389b-0cdc-4cad-a82c-38894ad7f4ed
137,,MG,2015-02-01,98c0948c-3ceb-43ef-aae1-e85ace650492,22a2ecf6-5f03-4da9-bc89-48319d152403,1e6c6c0b-2f36-496e-a19b-fc81f1578378,,1952-03-26,74762,JOSÉ SARAIVA FELIPE,SARAIVA FELIPE,98c0948c-3ceb-43ef-aae1-e85ace650492
138,,BA,2015-02-01,72830c60-2671-4d34-bf7f-ef5a2343fbd1,22a2ecf6-5f03-4da9-bc89-48319d152403,989a03b5-0b3b-4868-97f0-97466635ac2a,,1961-06-08,73808,SÉRGIO LUÍS LACERDA BRITO,SÉRGIO BRITO,72830c60-2671-4d34-bf7f-ef5a2343fbd1
139,2015-02-04,PE,2015-02-01,c71c538b-7d36-49a5-993f-87ba8ab7f21b,22a2ecf6-5f03-4da9-bc89-48319d152403,2677a919-de86-4de9-88d0-4342471ca5f3,,1968-08-31,178921,SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR,SEBASTIÃO OLIVEIRA,c71c538b-7d36-49a5-993f-87ba8ab7f21b
140,,RJ,2015-02-01,6f66ea40-59e1-4189-80fc-23d173cf7ed8,22a2ecf6-5f03-4da9-bc89-48319d152403,44cfefa2-b676-416d-bb6a-c51803612b0a,,1966-12-27,178945,ROSANGELA DE SOUZA GOMES,ROSANGELA GOMES,6f66ea40-59e1-4189-80fc-23d173cf7ed8
141,,MA,2015-02-01,860c9149-e090-4e92-bb09-ad0d8764fcbc,22a2ecf6-5f03-4da9-bc89-48319d152403,2eafe301-dd55-40f0-9658-26e7b230fa6b,,1984-03-16,178887,RUBENS PEREIRA E SILVA JUNIOR,RUBENS PEREIRA JÚNIOR,860c9149-e090-4e92-bb09-ad0d8764fcbc
142,,DF,2015-02-01,fcb6b195-b559-4e4d-a675-cacd00bd1c93,22a2ecf6-5f03-4da9-bc89-48319d152403,dc8d7fd4-b4ef-4709-a1d2-e37f5f0e1645,,1963-02-08,178870,RÔNEY TANIOS NEMER,RÔNEY NEMER,fcb6b195-b559-4e4d-a675-cacd00bd1c93
143,,AL,2015-02-01,7c1995e4-4dec-48be-b1c8-0f224542ba7b,22a2ecf6-5f03-4da9-bc89-48319d152403,1b619344-dace-4c08-b0e1-15596d59d41b,,1949-04-25,178845,RONALDO AUGUSTO LESSA SANTOS,RONALDO LESSA,7c1995e4-4dec-48be-b1c8-0f224542ba7b
144,,PB,2015-02-01,51a293ac-3ee1-4a95-ba1f-894abe55adbb,22a2ecf6-5f03-4da9-bc89-48319d152403,13bb9e54-0d28-493a-8828-06990c74f486,,1965-03-19,141536,RÔMULO JOSÉ DE GOUVEIA,RÔMULO GOUVEIA,51a293ac-3ee1-4a95-ba1f-894abe55adbb
145,,CE,2015-02-01,af5dd8dd-af83-48f1-8682-d457bfcfd0ca,22a2ecf6-5f03-4da9-bc89-48319d152403,45dfc3ec-37b6-4c2e-89be-1b8cc616a2d1,,1978-01-21,122466,RONALDO MANCHADO MARTINS,RONALDO MARTINS,af5dd8dd-af83-48f1-8682-d457bfcfd0ca
146,,SC,2015-02-01,64fb2464-058e-43fa-a58c-627aedaa215b,22a2ecf6-5f03-4da9-bc89-48319d152403,4dd687be-8824-4dfb-b679-c49deb9bd5b8,,1953-01-27,160651,ROGÉRIO MENDONÇA,ROGÉRIO PENINHA MENDONÇA,64fb2464-058e-43fa-a58c-627aedaa215b
147,,RN,2015-02-01,17a55e16-a13f-47a4-b814-89db6d14a581,22a2ecf6-5f03-4da9-bc89-48319d152403,ce4bc736-7403-409d-a329-0c81bbb0fcb2,,1963-11-26,141535,ROGÉRIO SIMONETTI MARINHO,ROGÉRIO MARINHO,17a55e16-a13f-47a4-b814-89db6d14a581
148,,MG,2015-02-01,a22583b5-4db8-4e61-8834-4581e1a330ff,22a2ecf6-5f03-4da9-bc89-48319d152403,a3d38009-cc1f-460a-a5c4-a226cf0e3d50,,1976-11-03,178897,RODRIGO OTAVIO SOARES PACHECO,RODRIGO PACHECO,a22583b5-4db8-4e61-8834-4581e1a330ff
149,,PI,2015-02-01,6086bdda-a8c1-4d80-befa-4b135464a802,22a2ecf6-5f03-4da9-bc89-48319d152403,5945a4be-a926-4f92-8ef6-ddfc42aea485,,1982-08-02,178926,RODRIGO RODRIGUES DE SOUZA MARTINS,RODRIGO MARTINS,6086bdda-a8c1-4d80-befa-4b135464a802
150,,RJ,2015-02-01,af506f1a-ac54-40ec-9ef7-37dbc4901ba8,22a2ecf6-5f03-4da9-bc89-48319d152403,50ea3aaf-5666-43b1-9052-e23346767c5a,,1970-06-12,74693,RODRIGO FELINTO IBARRA EPITÁCIO MAIA,RODRIGO MAIA,af506f1a-ac54-40ec-9ef7-37dbc4901ba8
151,2016-05-12,RS,2015-02-01,e2ba1aec-4455-4272-a56b-6da3a459feca,22a2ecf6-5f03-4da9-bc89-48319d152403,9720ce3d-c235-4939-a437-ace9622d7f49,,1966-04-25,163321,RONALDO NOGUEIRA DE OLIVEIRA,RONALDO NOGUEIRA,e2ba1aec-4455-4272-a56b-6da3a459feca
152,,MG,2015-02-01,551df645-567d-4994-b633-864cc65b2697,22a2ecf6-5f03-4da9-bc89-48319d152403,2a763305-8df8-4a71-9aed-a5824a8b2df6,,1971-07-15,141531,RODRIGO BATISTA DE CASTRO,RODRIGO DE CASTRO,551df645-567d-4994-b633-864cc65b2697
153,,DF,2015-02-01,0fc881ad-f4a0-43b9-bc53-8587cdbce70e,22a2ecf6-5f03-4da9-bc89-48319d152403,9a4085cb-8ee9-4ed5-9e22-c2f7d71b8e11,,1959-04-04,160637,RONALDO FONSECA DE SOUZA,RONALDO FONSECA,0fc881ad-f4a0-43b9-bc53-8587cdbce70e
154,2015-03-19,SP,2015-02-01,2fdff796-f474-47d6-93af-97f28bc47c3b,22a2ecf6-5f03-4da9-bc89-48319d152403,2f614f24-2053-4163-a870-edc02e694d46,,1974-05-10,88950,RODRIGO GARCIA,RODRIGO GARCIA,2fdff796-f474-47d6-93af-97f28bc47c3b
155,,AP,2015-02-01,58afa4e2-058d-4bc6-ba9d-d22c09e88513,22a2ecf6-5f03-4da9-bc89-48319d152403,44b48aa4-f219-4f84-b505-1ae2f3b6047d,,1966-06-22,178995,ANTONIO ROBERTO RODRIGUES GÓES DA SILVA,ROBERTO GÓES,58afa4e2-058d-4bc6-ba9d-d22c09e88513
156,,AC,2015-02-01,fddf7a57-ea5b-4205-9b18-130db1530bfa,22a2ecf6-5f03-4da9-bc89-48319d152403,ad93f6f7-5450-46ee-8bcf-7117f01f05bc,,1968-10-23,178840,WHERLES FERNANDES DA ROCHA,ROCHA,fddf7a57-ea5b-4205-9b18-130db1530bfa
157,,DF,2015-02-01,d97354c8-b508-4cab-9c5d-aa0bdec85744,22a2ecf6-5f03-4da9-bc89-48319d152403,d983905c-2352-4058-b052-c22fd53229d5,,1968-08-30,160426,ROGÉRIO SCHUMANN ROSSO,ROGÉRIO ROSSO,d97354c8-b508-4cab-9c5d-aa0bdec85744
158,,GO,2015-02-01,4cf36356-ca28-46f7-bf70-1c64b1e15874,22a2ecf6-5f03-4da9-bc89-48319d152403,d53e48c4-a111-45a7-b6c9-b6043db35965,,1944-05-24,73674,ROBERTO EGÍDIO BALESTRA,ROBERTO BALESTRA,4cf36356-ca28-46f7-bf70-1c64b1e15874
159,,PE,2015-02-01,f6e926ee-70a6-40c1-b42b-1d97e4b4c391,22a2ecf6-5f03-4da9-bc89-48319d152403,7837dfd2-77df-4d1d-980d-3234d9dc55fc,,1965-10-18,178920,RICARDO TEOBALDO CAVALCANTI,RICARDO TEOBALDO,f6e926ee-70a6-40c1-b42b-1d97e4b4c391
160,,SP,2015-02-01,28032254-47ed-47c8-a8e3-f6fd94d0e909,22a2ecf6-5f03-4da9-bc89-48319d152403,a5c0e030-463d-4e42-b045-f7cc79ad4a82,,1968-08-01,160655,RICARDO IZAR JUNIOR,RICARDO IZAR,28032254-47ed-47c8-a8e3-f6fd94d0e909
161,2015-02-05,SP,2015-02-01,4f718242-2146-4945-9965-55e67fa893a4,22a2ecf6-5f03-4da9-bc89-48319d152403,82484c67-e17c-4c0f-8898-f76a0eee6477,,1966-04-18,160653,ROBERTO ALVES DE LUCENA,ROBERTO DE LUCENA,4f718242-2146-4945-9965-55e67fa893a4
162,2016-05-12,PR,2015-02-01,cc43f088-caee-48e9-8d58-8e933bb1b93d,22a2ecf6-5f03-4da9-bc89-48319d152403,17f156cb-f494-45e3-b968-247b92116959,,1959-11-15,73788,RICARDO JOSÉ MAGALHÃES BARROS,RICARDO BARROS,cc43f088-caee-48e9-8d58-8e933bb1b93d
163,,BA,2015-02-01,0e4c946b-bd04-4af2-88aa-9b68cef43afa,22a2ecf6-5f03-4da9-bc89-48319d152403,e519c1e9-8c87-4fc2-abe1-ac812d5b9cee,,1951-04-03,141529,ROBERTO PEREIRA DE BRITTO,ROBERTO BRITTO,0e4c946b-bd04-4af2-88aa-9b68cef43afa
164,,SP,2015-02-01,2eca34af-77e8-4987-a3d9-ea316fc99373,22a2ecf6-5f03-4da9-bc89-48319d152403,0706ebcf-073b-4e79-a52f-33b94a54779b,,1952-04-17,141472,JOSÉ RICARDO ALVARENGA TRIPOLI,RICARDO TRIPOLI,2eca34af-77e8-4987-a3d9-ea316fc99373
165,,SP,2015-02-01,2c151bec-dbb9-43eb-af0d-c77bf53cca9e,22a2ecf6-5f03-4da9-bc89-48319d152403,c37366c9-a73e-4521-b278-bf23e8952ed2,,1960-05-27,152610,BENEDITO ROBERTO ALVES FERREIRA,ROBERTO ALVES,2c151bec-dbb9-43eb-af0d-c77bf53cca9e
166,2015-03-23,PI,2015-02-01,1d7fb67f-e08e-433c-a02a-ad8ddfca8c18,22a2ecf6-5f03-4da9-bc89-48319d152403,caecb1b7-6647-4ec6-813c-1e1710e20dd8,,1972-09-04,178925,REJANE RIBEIRO SOUSA DIAS,REJANE DIAS,1d7fb67f-e08e-433c-a02a-ad8ddfca8c18
