cam:dataFim;cam:dataInicio;cam:siglaUFRepresentacao;org:member;org:post;org:postIn;org:role;slp:resource_uri
2017-01-01;2015-02-01;RJ;514108aa-be67-4968-aab0-c6ebcc3db613;127fbc5e-0447-414d-831c-be73d5ce3236;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;611b798c-879b-4c1f-804e-5aa6c200a69d
;2015-02-01;PB;2b57a97d-5db3-405c-bedd-433aa3fb1c5b;126c6b2a-e73d-4c27-b37e-9510bce266ce;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;107635e0-f958-488c-915a-764f02732eaf
;2015-02-01;CE;23b18b97-d11c-46ed-8169-896c71ff7030;045378d6-53d9-4711-850b-36cbfc3d1ff8;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d972aeca-a74b-43bc-952e-35ddab915151
;2015-02-01;SP;e8fccb5e-7e21-455e-a6a2-b400cb91604e;4f15a40e-c8de-40d3-9cfa-6c336c586f76;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;85fbcffe-6eea-4119-bda4-db2095e58826
;2015-02-01;AP;4070654b-a5b5-4dc1-9848-08f87f5f9893;95d260eb-3288-4f12-86dc-a2cfa2fc8f34;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ae58a305-d8d2-47e1-a16c-d41efcef0670
;2015-02-01;MA;c339b7a0-1f09-49eb-b2da-7d536a0baa2f;3b94becb-1eb0-4098-ae87-f46d0ca31bd6;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;fc46209e-afd7-42b4-9f32-cd24436ff141
;2015-02-01;TO;cdc486fd-fa90-4ce2-9ac3-1c9e8547e98a;675a1b16-10b2-44c8-9b4e-dd292d6ed02b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c9fdbcd4-361f-4dfa-bb0e-50f6ebd95e7d
;2015-02-01;SP;e3fa9616-712b-43c8-9056-044053fcd89f;c0e8b585-8f97-4ee8-8b2f-7d491eb537bb;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;0d663341-9209-4619-8c25-f0be0a98d6b2
;2015-02-01;MG;734dbcd1-eb66-4b24-ac70-c911da6a8ac3;728e1d25-01bb-472f-a99e-dee39a5a06bc;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;bd7db5ce-eeb9-4769-afe2-7e76c87e418f
;2015-02-01;SP;08188559-f368-4b5d-b2e1-c9fa4b67b3d5;70942e1d-322c-4249-9e32-9853af95a1d8;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e66e3d8a-c0b7-4123-bd28-84ea7f5666ac
;2015-02-01;SP;72545472-9772-4d2a-b11e-4209daadcb53;33271bad-85a7-4ebe-9188-e19a3ba03718;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;322f7ffc-2823-46c1-99bb-d2b60428780b
2017-07-06;2015-02-01;MT;927e79df-3c9a-4230-bdbb-cabfa2838295;3dac5832-0f77-4aad-867f-4e8216e24ce3;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7bbb7351-1a46-4570-b838-49108ec6cc04
;2015-02-01;SP;c4e54cae-0a61-41f7-aead-7e01a510e443;a7c0b619-f546-463e-b40c-aecbe2168e22;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;8569def2-bb6d-43d6-a790-68c6ab52f114
;2015-02-01;SC;6a71baef-158f-4269-b65d-b986bcec389e;11f0fadb-046a-471e-bc35-af067a5ed4ab;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;43abe000-c042-4136-ad18-1bc9a9c6880a
2016-08-01;2015-02-01;PB;bd150be5-b552-4712-b1f5-10dfba06d9d2;81542e47-5377-4c1f-8e4c-39644fb04c24;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4d9aa5a6-92db-4559-9239-a0c024fca691
;2015-02-01;BA;3a1fcdeb-6f59-4b90-a8f4-5bdf382f2720;0d4755ee-2b61-43a5-89e4-8a51be0cc359;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4cbad283-ea33-4e40-9557-66a07239ea11
;2015-02-01;PR;d463e31b-e886-4ebf-85db-fe6e4590d4e7;41d60b08-9c96-4721-9e73-9f2032549eaa;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;69890e70-cafc-46ea-94b3-1b344cce1496
;2015-02-01;MG;0698edbc-7afe-458c-9a02-538d7f357b13;6df05d44-55c8-4971-ad0e-09703db72753;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;27b701bb-7336-4f83-8b9b-163fddb2c27a
;2015-02-01;BA;f560b04f-8439-4334-ae6c-f2686e605890;416f8c5b-fc94-4bf6-9391-ea84e11c29f1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a688b438-bb86-4562-87bb-693f1a15288e
;2015-02-01;MG;0b1d69e5-2912-4b72-a3e3-65c1d7c2d55b;f2acec71-2ea0-4518-87e1-a5dc7cce0d16;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2ed9f73e-494e-4381-a3b2-a57824349b49
;2015-02-01;SP;86d9e3eb-d347-4b47-823e-8bebaf710e41;1e3a6935-dbed-4ca2-8c53-367af71e55c7;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;bea48802-a542-4cf9-bd36-69efa258dcd2
;2015-02-01;PE;55fde404-e6b1-4455-817e-0271e56dfa88;bf2e0bb0-ad80-4c9c-8a1d-510c96565be7;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;98d032ed-a903-4f93-8615-b5568da1b53b
2016-07-12;2015-02-01;SE;17c7295e-824b-496f-b235-9c26a841aeda;b26ae067-5803-407c-9ec0-4e4d420f2476;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;697b54de-4693-4e05-a895-cb07175bd0ef
;2015-02-01;PR;3537b64c-c2ce-4abe-9a58-4a9dd967b0a3;bdef2699-0f22-48d1-8377-b1e101caae70;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;910de51f-fab2-4b45-8fa6-f6fd194c5a89
;2015-02-01;MG;d2fbf58a-385d-498f-a17a-698a9b9afaed;37cfec17-86bf-4666-aa72-f713b6bfa3a1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;49a0cd63-92b6-4e49-8b6c-2b6f10352abd
;2015-02-01;MG;79d1dc88-b446-48fa-bb5b-3368e237d25f;fa081248-7ad7-4ff6-b681-b76e730947a8;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;381f0581-8285-4f8d-88bc-327b4265b5f5
2017-01-12;2015-02-01;BA;a5254823-ec75-4d71-8c76-0cadd69fa2ca;f5893cdb-82c8-4b7a-85e0-4e481c6afe0f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;902575b8-3388-446a-aeac-2c6f396c9226
;2015-02-01;PA;bda06859-ee9d-4566-862d-4edf308703f6;7329fbe0-ea41-437b-bde3-37fa3f2d6c82;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;1193abf6-c854-4998-b9b9-7befed3c0a68
;2015-02-01;RJ;d87242cb-8084-42aa-88a0-0b600c41bc3c;2433c85c-753e-4b91-a300-4ff351cc2093;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;646b8b12-eabc-40a4-bdd8-721c5e2d4534
;2015-02-01;SP;c7b0f208-8316-4721-9b21-7ed1dd4d6cfe;2d840792-a788-492e-8a0b-9e270529002c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c3795af4-455a-42bd-8c65-c6c7fdc6e36b
;2015-02-01;PE;b6c1f0a1-73db-4745-8204-9ff652978ddb;b7d75df3-d56d-4653-a1c2-aa40cecca38e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e0590164-ed3f-4ae9-9c0e-5e8a981b5813
;2015-02-01;RJ;aef3c6ae-a8d9-4ab3-857b-6cee44563d5f;abe86ff0-c3b8-43b1-aa0e-b99623051cac;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2184caf4-15a8-4827-bb58-3bb71fdb7b10
;2015-02-01;AM;de5d5e17-aacc-4e3c-a192-b3b005a7000c;5e12ad76-815a-4432-a751-2b3c3ed68e9f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;12309dbf-8b60-4851-a7b7-0eccb2ecc9bb
2015-02-04;2015-02-01;GO;d41172e1-44e1-410b-ad9b-a39059c5f5d2;412f47ec-4696-4488-bbaf-c10f82b37c8c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f9364704-e94b-4713-b2cb-2006c8310a01
2016-08-15;2015-02-01;AC;3386052b-c620-4cef-a856-75e245ddae67;6f2220bf-d690-4c4b-ba8a-c46c8ec47ccd;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;518eb5e8-c9ab-4620-b1df-cd586c0f042b
;2015-02-01;RR;8fd74653-fefb-43d2-b8f1-62244738a39e;6e349941-9fb3-4a91-8764-003160ba7be9;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c0d45c01-d292-4f92-865f-936c9c33fd94
;2015-02-01;RJ;a5648343-1a60-4282-8d6c-e579b121c77a;54818157-77d6-4944-a336-02f45b1e46f5;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;53c700da-1fb1-460b-96a0-186b110d8fed
;2015-02-01;ES;b00dfba4-7a85-4913-982a-93934b985012;7fb9d86a-49fc-42d0-ba56-d0246ebd3ea4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;813eefbc-57a1-42c4-8b56-3bdc1266aa7c
2015-02-09;2015-02-01;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;a50a04c7-4354-4f7a-9736-6f8da648dc1a;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ab0939bd-e742-448d-90bb-29f9baec6523
;2015-02-01;RS;9abc93c7-9a14-46c9-8091-815021bf42f7;043d5082-ed6d-4ce8-ad7d-ac1ad5c1908e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7bcddcef-b7db-48c7-bd4e-5d5243d06751
;2015-02-01;PR;236eae5f-707b-4670-95d2-0feaf4299092;c3f53cba-039f-4eef-b874-a4ae55bfbbe5;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;88a34152-a376-44e5-9725-948d8784949e
2016-10-03;2015-02-01;SP;e8c892f2-f2da-4c4d-a897-d7be5051aa02;caa53c10-ce0c-476c-aca1-ab0531bd125e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e0ba122e-ec11-4935-9526-bc0165b0d6d6
2016-05-12;2015-02-01;MA;afc0c78d-ac50-4630-993d-57c01c5c9b59;f96b17a0-d266-4c87-9141-571f67a528ef;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;24ed211f-1a5c-46f5-bf79-3828e3c0de89
;2015-02-01;PR;2693b112-3f84-48af-90ca-28cb87c4630c;06fd18b8-6b88-4e7a-b979-3da57b612c8e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;03c315fc-cfc0-48b0-8443-975ff25e23cd
;2015-02-01;GO;3063fa14-ef85-4d4f-adea-e3405adb0353;96e6d53c-9678-4ddb-b274-3ee1759de311;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;af7543f4-b1c5-43f1-8e1e-83efb55540d4
;2015-02-01;PR;019bceef-198c-4523-9df7-27c6f799e2f3;fbaecd0c-a72f-4530-8780-fba001611230;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;595c48a7-f3f9-4876-8fe9-bb4c43109da5
2016-03-15;2015-02-01;PR;242d389b-0cdc-4cad-a82c-38894ad7f4ed;c10421a5-4d5c-40f2-ad74-5d99facbd496;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;463a944a-612f-420b-b7c5-4b2cb6a64b9b
;2015-02-01;MG;98c0948c-3ceb-43ef-aae1-e85ace650492;a001bb68-dc1a-4ee7-984c-4aad7d85dfc3;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;1e6c6c0b-2f36-496e-a19b-fc81f1578378
;2015-02-01;BA;72830c60-2671-4d34-bf7f-ef5a2343fbd1;59d52465-8e64-4085-ae71-bed566c90390;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;989a03b5-0b3b-4868-97f0-97466635ac2a
2015-02-04;2015-02-01;PE;c71c538b-7d36-49a5-993f-87ba8ab7f21b;92cae3e0-c1f2-4b1e-84cb-66520555b6d6;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2677a919-de86-4de9-88d0-4342471ca5f3
;2015-02-01;RJ;6f66ea40-59e1-4189-80fc-23d173cf7ed8;40bcd10a-a183-4e5e-8a34-765a1828e3db;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;44cfefa2-b676-416d-bb6a-c51803612b0a
;2015-02-01;MA;860c9149-e090-4e92-bb09-ad0d8764fcbc;0c9eb609-5382-436a-bfab-0ccc84d69c2d;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2eafe301-dd55-40f0-9658-26e7b230fa6b
;2015-02-01;DF;fcb6b195-b559-4e4d-a675-cacd00bd1c93;e793d2f3-7999-4ee8-acad-08bce37eabfc;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc8d7fd4-b4ef-4709-a1d2-e37f5f0e1645
;2015-02-01;AL;7c1995e4-4dec-48be-b1c8-0f224542ba7b;39a59498-ffe8-404c-b753-52f79186806b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;1b619344-dace-4c08-b0e1-15596d59d41b
;2015-02-01;PB;51a293ac-3ee1-4a95-ba1f-894abe55adbb;104ce7a0-e3e3-46a0-8e76-564aed92a9ef;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;13bb9e54-0d28-493a-8828-06990c74f486
;2015-02-01;CE;af5dd8dd-af83-48f1-8682-d457bfcfd0ca;d5fe97f2-dd76-4ca4-8279-2d2ed48799b2;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;45dfc3ec-37b6-4c2e-89be-1b8cc616a2d1
;2015-02-01;SC;64fb2464-058e-43fa-a58c-627aedaa215b;165773e1-95c9-4605-9612-8454413f6ae8;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4dd687be-8824-4dfb-b679-c49deb9bd5b8
;2015-02-01;RN;17a55e16-a13f-47a4-b814-89db6d14a581;1d784060-7354-427a-93e2-3f1e807324f8;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce4bc736-7403-409d-a329-0c81bbb0fcb2
;2015-02-01;MG;a22583b5-4db8-4e61-8834-4581e1a330ff;ce1bb2bc-c54d-42a7-8b46-df3eae5c815b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a3d38009-cc1f-460a-a5c4-a226cf0e3d50
;2015-02-01;PI;6086bdda-a8c1-4d80-befa-4b135464a802;22eadfa6-7703-474e-a1f7-526b11084395;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;5945a4be-a926-4f92-8ef6-ddfc42aea485
;2015-02-01;RJ;af506f1a-ac54-40ec-9ef7-37dbc4901ba8;a524057f-e6b8-4738-914e-fbb2381a3f7a;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;50ea3aaf-5666-43b1-9052-e23346767c5a
2016-05-12;2015-02-01;RS;e2ba1aec-4455-4272-a56b-6da3a459feca;676d866e-4957-4b42-945c-08f0ee0d26b1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9720ce3d-c235-4939-a437-ace9622d7f49
;2015-02-01;MG;551df645-567d-4994-b633-864cc65b2697;de4b212f-9ce7-4d29-9a24-908d699f1468;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2a763305-8df8-4a71-9aed-a5824a8b2df6
;2015-02-01;DF;0fc881ad-f4a0-43b9-bc53-8587cdbce70e;ad218cdb-6633-41cd-b19b-689448705607;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9a4085cb-8ee9-4ed5-9e22-c2f7d71b8e11
2015-03-19;2015-02-01;SP;2fdff796-f474-47d6-93af-97f28bc47c3b;418a16aa-7bc7-42af-badc-52e06fbf15d0;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f614f24-2053-4163-a870-edc02e694d46
;2015-02-01;AP;58afa4e2-058d-4bc6-ba9d-d22c09e88513;9bad9d6d-fe37-48e8-98ab-ba9ebbd3e8e3;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;44b48aa4-f219-4f84-b505-1ae2f3b6047d
;2015-02-01;AC;fddf7a57-ea5b-4205-9b18-130db1530bfa;bd4c6069-07b2-4f90-8cfd-e504988a2d5b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ad93f6f7-5450-46ee-8bcf-7117f01f05bc
;2015-02-01;DF;d97354c8-b508-4cab-9c5d-aa0bdec85744;05dbee38-2a50-4603-930b-250277ff9ca9;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d983905c-2352-4058-b052-c22fd53229d5
;2015-02-01;GO;4cf36356-ca28-46f7-bf70-1c64b1e15874;c53bd67b-567f-490d-89c9-b57b71fac201;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d53e48c4-a111-45a7-b6c9-b6043db35965
;2015-02-01;PE;f6e926ee-70a6-40c1-b42b-1d97e4b4c391;5b91ce1b-305e-4d0b-ac04-cd670fc1c2b0;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7837dfd2-77df-4d1d-980d-3234d9dc55fc
;2015-02-01;SP;28032254-47ed-47c8-a8e3-f6fd94d0e909;6985eb58-8ab4-4c70-9aac-d12a272f1d33;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a5c0e030-463d-4e42-b045-f7cc79ad4a82
2015-02-05;2015-02-01;SP;4f718242-2146-4945-9965-55e67fa893a4;5eaa854f-1c1b-4770-8bb9-80c35ab242dc;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;82484c67-e17c-4c0f-8898-f76a0eee6477
2016-05-12;2015-02-01;PR;cc43f088-caee-48e9-8d58-8e933bb1b93d;8e6b4ce9-df97-4d79-b950-eedd3c2d442e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;17f156cb-f494-45e3-b968-247b92116959
;2015-02-01;BA;0e4c946b-bd04-4af2-88aa-9b68cef43afa;ea95d4ec-a5b4-4912-a732-592a366950f6;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e519c1e9-8c87-4fc2-abe1-ac812d5b9cee
;2015-02-01;SP;2eca34af-77e8-4987-a3d9-ea316fc99373;1ef6b8c3-e9ca-4984-9b51-0227cfce2cc2;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;0706ebcf-073b-4e79-a52f-33b94a54779b
;2015-02-01;SP;2c151bec-dbb9-43eb-af0d-c77bf53cca9e;0246afb4-7e96-4904-a338-2f8c3a8ef36e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c37366c9-a73e-4521-b278-bf23e8952ed2
2015-03-23;2015-02-01;PI;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;b3d84835-3a4f-453f-83dc-f3781ee720f2;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;caecb1b7-6647-4ec6-813c-1e1710e20dd8
;2015-02-01;MG;184ae212-7bac-42a4-a475-0287bb819721;e6d32af9-ce60-42b1-bac9-0481748559e0;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;fc4f1f7c-3129-4c96-90e3-6871f29d80ce
;2015-02-01;RR;205a5ebd-3cdc-4ec3-92da-154425665f63;c9364c1d-fcdd-40c4-8811-10a717038093;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;3b39b961-b85b-4cbf-8183-5c06680f8c66
;2015-02-01;RS;44944507-d6f1-4154-818e-7d089f4cb3aa;64c7a376-a154-4081-864e-af5b2879f1ce;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;29229bb4-00da-4600-9734-f47f3fb98ce7
;2015-02-01;SP;0a763ce3-a14e-4b5e-9205-34635b9dedab;344fdb7f-7c1e-4da0-9c8e-7af2a4245624;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;52cad621-96a0-40df-b83a-7f0490d2b9bc
;2015-02-01;MG;872fb2e3-33db-470a-b3ba-c8ed360b0f0a;e1d6eec1-aa8c-43f9-923d-4be8b4db7eb7;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;966a50a8-2992-4578-879e-dff88f33a154
;2015-02-01;CE;383d2e0d-4709-4938-9f02-f5152ef0559c;2fcc0fa1-d25c-4add-bbe0-d63b353a5418;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7706d149-50be-4e6c-bb6f-ce111b18633c
;2015-02-01;RN;e1ef7927-e90a-4df0-80ed-c7edde99b3f2;26ab07f1-1103-4d15-9223-136d965b4c68;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9134161e-ae12-45a2-af3a-3410a601bcf0
;2015-02-01;TO;026c0d58-0886-4496-bf43-bc77662aae50;ade0bfef-7f90-43cb-bb50-bc134921d2e2;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;83e9925d-2599-4e50-a2f1-7e7d2e504f03
;2015-02-01;MG;6acae476-1cd6-4991-a56a-b000cdf0ac8a;664c8df9-64a6-46b8-8f66-0c007b42de8e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;274611f4-8940-46cc-964e-981889452023
;2015-02-01;AL;ee0b2058-6957-444b-b07d-17c329320692;4cf1b81a-d1f4-40d8-ba10-a47608871eb0;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;3403fee0-805f-480e-9913-34ac53f60f10
;2015-02-01;AP;149d5d03-3d3f-42c2-8c4c-7262f55f57d3;dfc2cc4a-b6dc-4d97-8219-d4e5fe821e3a;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6b0c3606-023e-4ba4-a435-5bb3505d1eb1
2016-08-23;2015-02-01;MT;7897a8a5-b64e-4fcb-8b81-d8c6a6928d29;f3b26ed3-3804-430f-bcfa-7c8ba6b7a2ee;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d1d08d48-f5b5-4d92-a29b-438bba7f462e
2015-02-02;2015-02-01;RS;bfb77168-d97e-4973-8ef6-4f36e52c564e;d2971f38-5b56-4d23-9459-06cfcbf6d833;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c2478b36-aca0-44f2-b73d-08a51382fef8
2015-04-10;2015-02-01;RS;bfb77168-d97e-4973-8ef6-4f36e52c564e;48150e7e-6987-4cac-8ae6-d1a05d3bfa3e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ee9baaed-e52f-441b-acb2-8d30eb461520
2015-12-01;2015-02-01;PB;26c05b28-d38e-49d5-b8db-e85a8202fe12;9b3d8dc8-61ed-459a-aa5e-b6c31e7fc85e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b6be7fdb-0df7-4566-b939-6494b6fba1db
