slp:resource_uri;rdfs:label
66779f21-76c6-43c3-9acb-e0d6fbf2d5de;Senador
ea957531-746a-4cd1-849f-3de5ca10b82a;Senador
88571727-2923-4ecc-87d9-e4ce74967720;Senador
8365167f-630d-4fef-9b1d-0eb028c82485;Senador
c366272f-0419-48b2-881c-18a8de524146;Senador
ea05c2fc-397f-4339-bdbc-6d3272a72f59;Senador
f3947d97-ee78-42d0-b03c-d4b2b96b2e3a;Senador
e54bac66-d570-4ce0-a30e-87cd6dfe81af;Senador
234541ab-f3f4-47b3-9cba-a471881c4516;Senador
ec6d41ff-89bb-45f1-b32e-5b91061a8c75;Senador
f1bdd9d5-2d4c-4a13-a349-bc1c995038aa;Senador
95f07763-8b4c-452e-b7bc-79234b6eaf53;Senador
93462233-3994-4830-b2fd-d5fe17a3765e;Senador
d686f8ae-ca5e-4b4e-b4f4-3a78b5d9a44a;Senador
14630de1-b1ba-4ecf-b52c-da916a86e1a1;Senador
700c2939-885a-47d2-9b17-39337e23025c;Senador
efeec28d-907d-425b-9227-b3112d82596e;Senador
3e360616-9946-459d-8063-1acd7252e95b;Senador
102a6610-1dad-4bcb-ac5b-0c9defda7f66;Senador
dc2521e7-c35f-412a-879f-6924752e55fa;Senador
7b931910-2574-4ffd-8abc-a425f2580215;Senador
3cf1db07-1417-4401-9ec4-4fcb78dd55be;Senador
dc00310e-2c44-47d3-8013-8b9f2a8b37b1;Senador
